D_clean,D_fake,D_noisy
-220.90333557128906,-228.07044982910156,-356.114501953125
-255.13917541503906,-283.2597351074219,-592.5912475585938
-236.26670837402344,-255.14173889160156,-596.9646606445312
-216.5896453857422,-197.88377380371094,-283.72589111328125
-215.80006408691406,-172.39381408691406,-395.7171325683594
-215.06602478027344,-185.17808532714844,-701.8793334960938
-210.6496124267578,-184.3769989013672,-1221.1949462890625
-206.4580841064453,-175.9464874267578,-262.49005126953125
-192.3417205810547,-173.1984100341797,-361.4737854003906
-378.5110778808594,-286.1886291503906,-701.1608276367188
-398.5736083984375,-409.94647216796875,-1223.1600341796875
-274.3889465332031,-302.8115234375,-318.3830261230469
-348.1641845703125,-217.7430877685547,-504.240478515625
-206.31336975097656,-213.2848663330078,-536.2533569335938
-289.17193603515625,-286.6631164550781,-629.2753295898438
-259.2117004394531,-219.4467315673828,-308.2669677734375
-183.5726776123047,-139.81558227539062,-303.14453125
-257.15118408203125,-263.3049011230469,-506.05889892578125
-258.71649169921875,-316.8861389160156,-751.5283813476562
-213.64361572265625,-196.6252899169922,-288.8375244140625
-254.98728942871094,-239.4399871826172,-417.5169982910156
-314.96099853515625,-299.9521484375,-514.8718872070312
-172.18162536621094,-215.1131134033203,-712.6373901367188
-179.76832580566406,-158.7714385986328,-243.36605834960938
-257.72637939453125,-245.99623107910156,-425.3939208984375
-221.1954803466797,-170.83409118652344,-768.19921875
-283.7218017578125,-222.5439910888672,-1268.7720947265625
-272.81353759765625,-253.4171600341797,-330.76226806640625
-300.26605224609375,-240.18264770507812,-451.1056823730469
-316.22039794921875,-259.32452392578125,-624.278564453125
-254.80361938476562,-254.44566345214844,-1048.530029296875
-190.60194396972656,-179.83511352539062,-262.4581298828125
-190.8433380126953,-207.0318145751953,-368.92578125
-244.18411254882812,-245.9621124267578,-609.51708984375
-282.85150146484375,-280.42205810546875,-895.8497924804688
-333.7385559082031,-321.1477966308594,-403.55072021484375
-164.78334045410156,-190.7294464111328,-283.0096130371094
-183.98789978027344,-159.15318298339844,-495.03277587890625
-219.58787536621094,-232.50592041015625,-791.861328125
-260.288330078125,-233.302978515625,-294.89337158203125
-287.6339111328125,-278.62530517578125,-422.17706298828125
-201.79319763183594,-235.46327209472656,-626.9110717773438
-159.40806579589844,-216.81361389160156,-573.9623413085938
-151.5348663330078,-126.21552276611328,-236.8655242919922
-321.196044921875,-281.2502746582031,-444.3739013671875
-249.49139404296875,-205.26336669921875,-553.0775756835938
-142.512939453125,-120.2604751586914,-805.4165649414062
-284.26483154296875,-245.7543487548828,-365.6837158203125
-245.38441467285156,-222.88600158691406,-423.41156005859375
-249.90443420410156,-242.91629028320312,-680.9703979492188
-216.21287536621094,-250.18724060058594,-1281.2119140625
-223.78408813476562,-195.49810791015625,-289.43768310546875
-268.4421691894531,-273.8906555175781,-462.1170654296875
-191.5731964111328,-250.55934143066406,-424.16046142578125
-165.13575744628906,-152.47531127929688,-785.3460083007812
-324.6398620605469,-283.40386962890625,-359.36041259765625
-209.7994842529297,-163.45050048828125,-345.7730712890625
-265.5834045410156,-235.45346069335938,-470.27215576171875
-324.99151611328125,-308.77056884765625,-824.4962768554688
-172.244140625,-151.76414489746094,-250.8628692626953
-276.5847473144531,-265.65252685546875,-462.93670654296875
-293.5401306152344,-226.8907012939453,-539.321533203125
-229.69728088378906,-257.9953308105469,-1053.74951171875
-215.85426330566406,-175.64869689941406,-320.9029235839844
-195.61228942871094,-159.6428680419922,-422.82513427734375
-260.3491516113281,-241.71173095703125,-667.4589233398438
-186.90274047851562,-75.62248229980469,-1371.9755859375
-264.6487121582031,-250.341796875,-336.41015625
-177.8802032470703,-170.1439666748047,-338.597412109375
-231.1692657470703,-195.6140594482422,-502.3663330078125
-179.21839904785156,-195.4654998779297,-698.5712280273438
-175.5535125732422,-177.3061065673828,-262.84124755859375
-193.500732421875,-196.97914123535156,-376.021728515625
-249.45362854003906,-275.4493408203125,-593.526123046875
-235.4989471435547,-255.3850555419922,-798.3177490234375
-175.81309509277344,-170.1077117919922,-235.16700744628906
-286.51611328125,-252.42079162597656,-507.93670654296875
-207.27151489257812,-231.94503784179688,-495.80084228515625
-197.80064392089844,-196.94021606445312,-551.951904296875
-206.71998596191406,-208.42222595214844,-251.63868713378906
-128.6018524169922,-122.92829132080078,-237.23817443847656
-169.89710998535156,-167.79212951660156,-337.7689208984375
-266.55560302734375,-244.64224243164062,-906.0075073242188
-284.90216064453125,-239.11549377441406,-349.2267150878906
-261.6422424316406,-232.50355529785156,-458.7904357910156
-216.5338897705078,-183.79103088378906,-625.6962890625
-309.7402648925781,-253.0470733642578,-824.6674194335938
-128.2534637451172,-120.59369659423828,-176.9923553466797
-276.06298828125,-231.2292022705078,-418.94293212890625
-256.44683837890625,-177.61810302734375,-538.6768188476562
-379.19940185546875,-289.987548828125,-1098.760498046875
-284.7884521484375,-231.80064392089844,-346.5302429199219
-235.58494567871094,-227.11302185058594,-377.76409912109375
-191.0438690185547,-172.20228576660156,-489.60302734375
-214.2715606689453,-247.79574584960938,-1038.265625
-206.34654235839844,-180.22218322753906,-247.0550537109375
-240.7436065673828,-227.88807678222656,-396.4799499511719
-191.61180114746094,-204.7582244873047,-383.6324157714844
-199.76528930664062,-236.4578399658203,-571.0304565429688
-269.62933349609375,-232.4857635498047,-300.7354431152344
-199.57411193847656,-184.82028198242188,-342.0674133300781
-267.24847412109375,-261.19195556640625,-494.8948669433594
-217.02349853515625,-233.76527404785156,-777.8378295898438
-256.72314453125,-233.55039978027344,-351.6920471191406
-249.6270294189453,-188.98309326171875,-434.1556701660156
-240.84034729003906,-217.3476104736328,-654.2041625976562
-229.41111755371094,-202.8633575439453,-1054.339599609375
-290.9388732910156,-272.75079345703125,-342.3476257324219
-253.2147674560547,-202.79640197753906,-467.57965087890625
-192.39381408691406,-266.8375244140625,-457.54400634765625
-268.08612060546875,-261.922119140625,-865.4529418945312
-270.35833740234375,-259.5337219238281,-339.6086120605469
-276.2315979003906,-237.48587036132812,-423.27764892578125
-269.8200378417969,-307.5918273925781,-605.740234375
-246.2633514404297,-265.22021484375,-865.5642700195312
-269.5576171875,-270.1083984375,-328.3257751464844
-211.71900939941406,-198.63429260253906,-363.1361389160156
-316.4908447265625,-324.4117431640625,-618.058349609375
-357.80645751953125,-354.05657958984375,-963.0632934570312
-217.6220245361328,-205.66831970214844,-282.1026611328125
-220.1149444580078,-259.6878967285156,-361.3182067871094
-248.31321716308594,-184.39613342285156,-493.0554504394531
-228.82679748535156,-266.97760009765625,-829.6902465820312
-290.46881103515625,-241.55714416503906,-354.54449462890625
-163.9391632080078,-130.8951873779297,-303.0391845703125
-255.01219177246094,-253.04486083984375,-690.8230590820312
-198.18382263183594,-195.0184783935547,-1353.4404296875
-230.6005096435547,-252.5269317626953,-281.48040771484375
-299.15704345703125,-311.96429443359375,-456.387451171875
-261.48626708984375,-324.6739501953125,-512.3453979492188
-152.55813598632812,-177.58697509765625,-710.0653686523438
-148.0469207763672,-179.18453979492188,-284.49981689453125
-229.2748565673828,-243.8506622314453,-380.76409912109375
-225.1208038330078,-209.7040557861328,-535.1428833007812
-169.64634704589844,-231.96372985839844,-1006.53076171875
-197.5697479248047,-224.23294067382812,-255.19100952148438
-235.62904357910156,-175.93772888183594,-413.1720275878906
-318.10968017578125,-258.6702575683594,-632.0209350585938
-269.5537109375,-277.02728271484375,-614.122314453125
-197.16917419433594,-170.0134735107422,-302.18701171875
-152.1433563232422,-166.6729736328125,-267.69268798828125
-156.10516357421875,-189.8777313232422,-522.1565551757812
-268.22198486328125,-289.60784912109375,-847.2771606445312
-176.0048370361328,-146.19427490234375,-297.0948486328125
-292.88372802734375,-216.73387145996094,-459.87152099609375
-184.459228515625,-201.70928955078125,-441.1172180175781
-201.7666778564453,-179.51356506347656,-694.143310546875
-239.5576629638672,-221.72532653808594,-307.82232666015625
-189.2823028564453,-174.935791015625,-413.79888916015625
-219.46876525878906,-236.43991088867188,-656.4679565429688
-248.28575134277344,-256.11920166015625,-706.1862182617188
-246.6297607421875,-225.5867156982422,-261.9564208984375
-177.57803344726562,-187.89842224121094,-417.15081787109375
-292.70819091796875,-301.2880554199219,-662.4332885742188
-162.98548889160156,-191.45858764648438,-854.7997436523438
-225.8219757080078,-217.78443908691406,-264.76556396484375
-233.25863647460938,-196.1101531982422,-330.71929931640625
-300.33929443359375,-279.0235290527344,-620.9120483398438
-151.32037353515625,-174.35333251953125,-1111.148193359375
-279.64910888671875,-280.7294921875,-324.01824951171875
-208.04127502441406,-225.93292236328125,-367.0726013183594
-175.8070526123047,-178.6895751953125,-468.50341796875
-152.72520446777344,-215.22422790527344,-762.6887817382812
-168.26260375976562,-168.08863830566406,-230.48472595214844
-237.4053192138672,-145.22938537597656,-354.3021240234375
-258.6988830566406,-209.5496063232422,-553.2594604492188
-217.27552795410156,-234.5560760498047,-1037.75634765625
-194.96470642089844,-171.74269104003906,-260.74139404296875
-157.98193359375,-165.58570861816406,-289.14117431640625
-142.2824249267578,-204.65802001953125,-353.92230224609375
-244.5196990966797,-237.8904266357422,-906.8121948242188
-171.67449951171875,-150.49159240722656,-223.0929718017578
-182.54373168945312,-229.3048553466797,-394.2105407714844
-243.6555633544922,-188.37425231933594,-451.6849365234375
-212.1571044921875,-220.13539123535156,-745.9868774414062
-218.0608367919922,-187.4669952392578,-267.4781494140625
-142.62332153320312,-138.8579864501953,-338.53839111328125
-141.15371704101562,-166.83880615234375,-393.65106201171875
-265.0245361328125,-282.78350830078125,-892.7041625976562
-247.47039794921875,-240.9630126953125,-342.67236328125
-186.62168884277344,-202.44911193847656,-329.5648193359375
-223.7023468017578,-201.2912139892578,-460.03582763671875
-184.49644470214844,-256.7166748046875,-946.5347290039062
-155.73744201660156,-126.57752227783203,-213.0447540283203
-183.0091094970703,-144.3854217529297,-395.74163818359375
-221.6012420654297,-184.63885498046875,-551.1605224609375
-392.52734375,-263.2467041015625,-1184.563232421875
-419.63201904296875,-377.06646728515625,-490.2364501953125
-219.42332458496094,-206.05966186523438,-420.0721435546875
-146.8924102783203,-163.01235961914062,-492.4853515625
-211.1936492919922,-200.3712921142578,-845.8489379882812
-206.9248809814453,-216.49913024902344,-253.4420166015625
-214.63621520996094,-257.01068115234375,-410.3480529785156
-199.9722137451172,-267.5349426269531,-563.7501220703125
-140.5494842529297,-166.8292694091797,-691.727294921875
-186.27293395996094,-194.29185485839844,-316.9425964355469
-178.12918090820312,-154.96163940429688,-340.1021423339844
-382.8573303222656,-362.1291809082031,-715.9979858398438
-153.16543579101562,-164.8596649169922,-524.5787353515625
-277.02276611328125,-270.6654052734375,-328.664794921875
-157.9140625,-160.36463928222656,-250.9336700439453
-211.25938415527344,-250.5906524658203,-542.2733154296875
-264.9079895019531,-319.9312744140625,-1248.3243408203125
-182.84828186035156,-138.79454040527344,-230.32151794433594
-216.6314697265625,-162.4954071044922,-393.4418640136719
-245.88589477539062,-218.79779052734375,-497.3548583984375
-177.7165069580078,-152.14671325683594,-624.4547729492188
-237.75787353515625,-203.53321838378906,-330.4664306640625
-222.87149047851562,-223.8592071533203,-384.5340576171875
-128.78578186035156,-141.66268920898438,-360.94451904296875
-207.13291931152344,-206.57672119140625,-685.9925537109375
-265.67578125,-257.30255126953125,-352.1622009277344
-297.1459655761719,-309.55120849609375,-450.37103271484375
-200.52955627441406,-209.47483825683594,-542.2704467773438
-274.64324951171875,-294.72357177734375,-923.2095947265625
-160.91651916503906,-146.19361877441406,-204.42481994628906
-282.98492431640625,-261.85076904296875,-451.55816650390625
-331.8052062988281,-261.56439208984375,-625.6422729492188
-268.835693359375,-297.5189208984375,-673.9113159179688
-189.5609588623047,-180.38925170898438,-249.57374572753906
-243.45655822753906,-214.1613311767578,-456.55694580078125
-195.45166015625,-207.77931213378906,-572.119873046875
-307.3040466308594,-330.73150634765625,-1027.495361328125
-301.7335510253906,-281.0153503417969,-401.6868896484375
-198.5157012939453,-167.53102111816406,-380.74578857421875
-363.1531677246094,-340.2337341308594,-714.4078369140625
-235.758056640625,-199.55593872070312,-905.6821899414062
-202.44558715820312,-205.9059600830078,-247.82249450683594
-138.46334838867188,-122.43452453613281,-303.3688049316406
-166.6823272705078,-184.47300720214844,-553.5313110351562
-190.71632385253906,-201.3967742919922,-931.0847778320312
-311.74462890625,-297.98138427734375,-348.1651611328125
-257.11334228515625,-279.352294921875,-481.25714111328125
-343.2807312011719,-326.2290344238281,-682.9647216796875
-203.4396514892578,-195.7707977294922,-560.695556640625
-251.9060821533203,-228.62808227539062,-325.9752197265625
-168.1693115234375,-173.61819458007812,-329.5128173828125
-200.58848571777344,-200.18943786621094,-489.08526611328125
-260.23748779296875,-223.48452758789062,-1146.651123046875
-238.98094177246094,-236.78382873535156,-311.5694274902344
-252.38388061523438,-262.2076110839844,-496.5239562988281
-271.45245361328125,-292.1204833984375,-551.1996459960938
-263.17156982421875,-285.14703369140625,-711.8876342773438
-326.7705078125,-211.4777374267578,-378.04901123046875
-259.5290222167969,-210.86134338378906,-456.1106872558594
-176.71786499023438,-129.1202850341797,-574.3692016601562
-392.11248779296875,-325.2635192871094,-1189.06640625
-306.0206298828125,-317.53082275390625,-374.3948974609375
-216.6955108642578,-183.31333923339844,-339.3256530761719
-175.5561981201172,-168.0575714111328,-485.59588623046875
-215.908935546875,-219.83432006835938,-698.7919311523438
-192.98081970214844,-164.8695831298828,-249.9984130859375
-209.5748291015625,-209.32809448242188,-299.8369445800781
-218.59906005859375,-251.62013244628906,-670.1288452148438
-178.68629455566406,-206.3143768310547,-1112.464111328125
-154.156005859375,-154.27137756347656,-231.9744415283203
-326.36126708984375,-301.40191650390625,-434.76336669921875
-193.4800567626953,-188.5968780517578,-526.2123413085938
-246.55650329589844,-199.2046661376953,-807.47802734375
-256.4678039550781,-229.64320373535156,-307.51129150390625
-270.21075439453125,-240.20970153808594,-405.4036865234375
-169.88978576660156,-205.7145538330078,-385.3848571777344
-263.03912353515625,-273.0426330566406,-809.0062255859375
-213.01043701171875,-162.2077178955078,-316.759521484375
-188.2330780029297,-159.63070678710938,-407.36700439453125
-190.6597900390625,-167.80343627929688,-674.0936279296875
-296.8670959472656,-258.1160888671875,-1091.368408203125
-209.66310119628906,-214.4650115966797,-305.05804443359375
-170.0148162841797,-136.60069274902344,-315.2404479980469
-209.78546142578125,-214.41482543945312,-472.17962646484375
-220.20655822753906,-228.55250549316406,-853.4865112304688
-229.50918579101562,-224.63177490234375,-313.03558349609375
-176.1984405517578,-192.01785278320312,-326.040771484375
-340.8006286621094,-317.50555419921875,-670.0574340820312
-312.198486328125,-304.47613525390625,-1082.7010498046875
-228.58889770507812,-203.6754913330078,-270.7403869628906
-161.39715576171875,-162.8002166748047,-343.0674133300781
-276.3736572265625,-322.88494873046875,-615.0431518554688
-324.2275390625,-325.0299072265625,-1059.615966796875
-143.70782470703125,-145.08580017089844,-217.39991760253906
-219.52041625976562,-195.2889862060547,-360.976318359375
-224.23411560058594,-223.9184112548828,-561.5980834960938
-179.81980895996094,-202.42538452148438,-849.1305541992188
-153.3557586669922,-130.83009338378906,-231.7010040283203
-143.3606414794922,-123.96421813964844,-430.7025146484375
-298.8367919921875,-270.02215576171875,-652.6926879882812
-235.88475036621094,-219.63986206054688,-862.1217041015625
-175.27845764160156,-164.7104034423828,-255.96669006347656
-246.258544921875,-224.40882873535156,-493.4136962890625
-263.5766906738281,-234.73733520507812,-519.1477661132812
-187.02857971191406,-203.78697204589844,-910.0411987304688
-230.6968231201172,-175.19688415527344,-312.0130310058594
-205.1987762451172,-200.7648162841797,-581.9181518554688
-280.33367919921875,-305.4339599609375,-1047.095947265625
-228.41851806640625,-213.95021057128906,-694.4611206054688
-272.9838562011719,-265.904541015625,-432.8075256347656
-263.082763671875,-219.11798095703125,-457.83392333984375
-217.21240234375,-262.182373046875,-423.7521057128906
-277.09033203125,-261.01068115234375,-593.9916381835938
-205.59701538085938,-178.15284729003906,-398.73193359375
-228.9457244873047,-175.38613891601562,-483.5361328125
-205.9506072998047,-213.0729217529297,-1042.6636962890625
