epoch,G_fidelity,G_adv,G_loss,D_real,D_fake,D_penalty,D_loss
894,9.964482921,268.2785546,278.2430387,-263.19647,-268.1333782,0.347699725,-4.589208475
895,10.65104198,257.1965302,267.8475708,-251.7867157,-257.0828634,0.338548916,-4.957598782
896,9.9180164,257.1215036,267.0395203,-251.6293291,-256.9803641,0.352807296,-4.998227647
897,10.52194554,260.2480774,270.7700226,-253.885966,-259.9768463,0.386522127,-5.704358212
898,10.57282366,261.6562533,272.2290791,-255.3798926,-261.4549201,0.389626085,-5.685401363
899,10.85162093,255.6973389,266.5489624,-249.7778595,-255.5414937,0.371109311,-5.392524989
900,9.811100347,253.1213041,262.9324068,-247.9079448,-252.9969602,0.31481214,-4.7742033
901,9.483041831,264.6223886,274.1054306,-260.0598798,-264.4921624,0.319849036,-4.112433553
902,9.617315737,261.6827688,271.3000834,-256.9016683,-261.5546448,0.312685397,-4.340291127
903,10.60647219,260.5163334,271.1228082,-254.9683555,-260.3876888,0.299551048,-5.119782226
904,10.93898811,265.0049784,275.9439636,-259.5593475,-264.9132568,0.302221504,-5.051687765
905,9.827637059,267.2541973,277.081834,-262.8562197,-267.1561628,0.318651825,-3.98129126
906,10.2267491,253.25672,263.4834686,-247.8196208,-253.1569031,0.314987224,-5.022295078
907,9.315750122,255.7931039,265.108854,-251.3292073,-255.6394141,0.327620406,-3.982586367
908,9.215838019,263.0756612,272.2914998,-258.6026713,-262.9215973,0.346998705,-3.971927293
909,9.878125804,265.3690284,275.2471586,-260.1960885,-265.1963152,0.355039485,-4.645187225
910,9.710798645,262.5968333,272.3076335,-258.0667857,-262.4369781,0.342210407,-4.02798206
911,10.50373139,251.2073844,261.7111162,-245.6422686,-250.9676525,0.379521937,-4.945861953
912,9.377541201,263.7680119,273.1455547,-258.4789374,-263.5463595,0.372193119,-4.695228917
913,9.692189058,264.032313,273.7245015,-258.7992228,-263.8742421,0.353098102,-4.721921142
914,10.68316174,260.6968831,271.3800452,-254.9449005,-260.502655,0.360513259,-5.19724134
915,10.0992534,248.9292409,259.0284963,-243.1034617,-248.6725423,0.381682173,-5.187398434
916,9.936498744,261.8863765,271.8228716,-256.3338154,-261.6388735,0.380736529,-4.924321541
917,9.875261815,250.3313232,260.2065877,-244.7414195,-250.0438354,0.392292885,-4.910123112
918,10.28774428,242.2396556,252.5273982,-236.8015649,-242.0113133,0.386826234,-4.822922179
919,9.239892069,262.0207845,271.2606771,-257.5571075,-261.8692159,0.354711791,-3.957396555
920,10.08250553,260.6920962,270.7746004,-255.7215031,-260.5897794,0.334699468,-4.53357688
921,10.43310216,263.2006012,273.6337026,-257.8079264,-263.1037404,0.308505963,-4.987307978
922,9.49405929,272.5343018,282.0283617,-267.8626349,-272.4129628,0.337254223,-4.213073654
923,9.976464526,260.5809987,270.5574595,-255.4713094,-260.4431559,0.337024895,-4.634821558
924,10.3903735,265.763588,276.153959,-260.7733786,-265.6155919,0.333701731,-4.508511526
925,9.792738949,252.7291827,262.5219214,-248.0981652,-252.5954971,0.338960757,-4.158371125
926,10.34820957,249.6771159,260.0253265,-244.4787384,-249.5979268,0.354829395,-4.764359037
927,10.99389015,260.7259838,271.7198726,-254.9568067,-260.6158273,0.320417445,-5.338603105
928,9.859093507,263.3048258,273.1639211,-257.8299601,-263.1352407,0.328137644,-4.977142954
929,10.4120904,263.1641595,273.5762536,-257.5183029,-263.013855,0.358158687,-5.137393432
930,8.932728608,260.5778666,269.5105947,-256.4491608,-260.4252909,0.330183417,-3.645946773
931,9.672657524,258.213816,267.8864768,-253.1578206,-258.0711267,0.3099962,-4.603309938
932,10.07444782,261.5039134,271.57836,-256.2962738,-261.3654673,0.342064294,-4.727129221
933,10.45216652,268.1397117,278.5918753,-261.8927569,-267.9811042,0.342027994,-5.746319243
934,10.14766417,257.4907898,267.6384532,-252.411025,-257.3738678,0.303751549,-4.659091282
935,10.58855816,270.5243825,281.1129434,-264.6497683,-270.3441729,0.33848931,-5.355915274
936,10.84747245,267.931307,278.7787771,-262.0625275,-267.750887,0.340658349,-5.347701248
937,10.42743421,261.8688104,272.2962418,-255.271407,-261.5154364,0.379101476,-5.86492799
938,9.84583153,247.0454712,256.8913018,-241.0427431,-246.802112,0.405522359,-5.353846584
939,10.33603973,258.8637288,269.1997681,-253.1163137,-258.6428335,0.366647272,-5.1598725
940,9.940337181,251.4360232,261.3763613,-245.707695,-251.2537286,0.367954715,-5.178078873
941,9.620524184,251.7382009,261.3587229,-246.4879313,-251.5524801,0.346439403,-4.718109337
942,9.88439124,273.3203714,283.2047631,-268.6462664,-273.0844923,0.365404229,-4.072821643
943,9.828111935,255.5277791,265.3558889,-250.7042633,-255.3335531,0.375233848,-4.254055866
944,9.706125804,256.9441452,266.6502707,-251.8587963,-256.7519869,0.340191841,-4.552998815
945,10.66749299,270.1802968,280.8477926,-264.2302806,-269.9539724,0.364129755,-5.359562063
946,9.953714677,247.5394004,257.4931128,-242.6245084,-247.3362111,0.367838983,-4.343863658
947,10.03244088,261.8452911,271.8777334,-256.6462199,-261.6288259,0.370044378,-4.612561544
948,10.74167688,266.6826717,277.4243458,-260.1211668,-266.5306505,0.325176786,-6.084306955
949,10.43266322,255.4637614,265.8964213,-250.5862091,-255.3624471,0.313784036,-4.462453977
950,10.36129407,268.1508244,278.5121177,-262.609824,-268.0583714,0.301728221,-5.146819149
951,10.17844554,266.721526,276.8999775,-261.9733636,-266.6202709,0.284751902,-4.362155352
952,10.51775255,276.9412944,287.4590454,-271.6296214,-276.8469849,0.313226144,-4.904137365
953,9.549621207,279.8556998,289.4053236,-274.9774453,-279.7410431,0.302449979,-4.461147794
954,9.551625284,276.0676361,285.6192617,-271.5535299,-275.9761515,0.296561679,-4.126059969
955,10.23982811,274.119448,284.3592758,-268.9492852,-274.015031,0.336182377,-4.729563372
956,10.74816872,266.5521108,277.3002787,-261.0626129,-266.362089,0.332268806,-4.967207352
957,10.14491756,278.1611971,288.3061164,-272.4053879,-277.9754126,0.350831501,-5.219193203
958,9.610966778,274.3595795,283.9705485,-269.4779653,-274.243574,0.332771443,-4.43283728
959,9.881176642,267.5603779,277.4415556,-262.7225091,-267.438555,0.302183871,-4.413862092
960,10.42585526,266.2494263,276.6752797,-260.8035797,-266.0717845,0.333786523,-4.934418201
961,10.20073802,278.2103609,288.4110979,-272.5607202,-278.1029609,0.346230042,-5.196010624
962,10.52416236,270.4227175,280.946882,-264.9512743,-270.2924859,0.303351345,-5.03786024
963,9.750406138,280.7235026,290.4739075,-275.2232056,-280.5495382,0.349557746,-4.976774915
964,10.43883119,267.4536078,277.8924397,-262.1238294,-267.253309,0.37221514,-4.757264427
965,9.480271085,280.0938202,289.5740906,-275.8695262,-279.9184092,0.320725126,-3.728157949
966,10.00612647,280.8833956,290.8895275,-275.5603474,-280.6812417,0.357777814,-4.763116513
967,10.72274593,276.4473277,287.1700734,-270.1863841,-276.2595388,0.36314986,-5.710004942
968,10.59021473,263.7855236,274.3757401,-258.1481519,-263.6070644,0.350863756,-5.108048746
969,10.10509227,276.8977743,287.0028615,-271.6003326,-276.7304179,0.326691117,-4.803394111
970,9.729045425,277.1940068,286.9230521,-271.9526836,-276.9973798,0.341406914,-4.703289356
971,10.01478974,260.6925507,270.7073395,-255.1415924,-260.5060445,0.378246405,-4.986205737
972,10.09807454,269.9604481,280.0585218,-264.887873,-269.7796958,0.332288537,-4.559534277
973,10.11367493,279.8627075,289.9763804,-274.8417806,-279.6830017,0.325100599,-4.516120497
974,9.990588427,272.0595256,282.0501164,-266.695997,-271.8760823,0.316467017,-4.863618323
975,9.699041537,274.2669896,283.9660296,-268.966471,-274.1327754,0.295629401,-4.870675002
976,9.545335801,275.56038,285.105718,-270.6318227,-275.431309,0.320491126,-4.478995164
977,9.681396621,286.0413252,295.7227216,-281.1462708,-285.9121094,0.321404826,-4.444433774
978,9.595024745,281.3467957,290.9418233,-276.7035034,-281.1627024,0.342392615,-4.116806324
979,10.28416756,271.450483,281.7346507,-265.6661366,-271.3324585,0.339902644,-5.326419268
980,9.925355625,271.7915365,281.7168905,-267.0617605,-271.6484945,0.308895498,-4.277838516
981,9.420385872,285.8107387,295.2311271,-281.2023108,-285.6941027,0.332937271,-4.158854587
982,10.46430855,278.4067688,288.8710765,-273.3692332,-278.294163,0.299159966,-4.625769838
983,9.916735717,284.3506927,294.2674255,-279.2905361,-284.2489079,0.299504642,-4.658867257
984,9.997421678,288.3752207,298.372642,-283.3496562,-288.2384277,0.297152139,-4.591619452
985,9.830035448,284.6299994,294.4600318,-279.4660884,-284.4064614,0.309824459,-4.630548579
986,10.48579884,267.9999471,278.4857452,-261.9879924,-267.7293976,0.404621981,-5.336783314
987,9.804490226,268.8146232,278.6191112,-263.2897742,-268.5472249,0.362470012,-4.894980618
988,10.18697923,260.4169889,270.6039658,-255.1081107,-260.2496545,0.337614052,-4.803929704
989,10.7650245,266.9729055,277.7379344,-261.1765584,-266.8119466,0.324686081,-5.310702149
990,9.898665837,288.952046,298.8507124,-283.5968497,-288.7871878,0.342654906,-4.847683259
991,9.893082555,274.3426931,284.2357737,-269.0912506,-274.1749207,0.314386729,-4.769283358
992,10.45449216,278.8327462,289.287238,-273.1292245,-278.667293,0.352912064,-5.185156431
993,11.23563226,271.5077718,282.7434031,-265.5128866,-271.353245,0.339102114,-5.501256355
994,10.20511964,283.704737,293.9098587,-278.4951597,-283.5726307,0.331423063,-4.746047957
995,10.44133304,286.4020487,296.8433818,-281.5935425,-286.3192891,0.291132187,-4.434614507
996,10.07539409,284.5552074,294.6306043,-279.7413025,-284.4210423,0.306040248,-4.373699554
997,9.671965535,287.8293671,297.5013326,-283.1650899,-287.6886525,0.297938615,-4.225624029
998,9.615752799,286.4348373,296.0505894,-281.6425596,-286.3077643,0.303272816,-4.361931903
999,9.836221822,283.9921824,293.8284047,-278.5243073,-283.8462677,0.324215009,-4.99774545
1000,9.549906969,277.3586622,286.9085693,-271.9636067,-277.1712875,0.331692354,-4.875988466
