"epoch","22/05 16:52:25 Finetune_12_speakers - _step","22/05 16:52:25 Finetune_12_speakers - _step__MIN","22/05 16:52:25 Finetune_12_speakers - _step__MAX","22/05 16:52:25 Finetune_12_speakers - SI-SNR","22/05 16:52:25 Finetune_12_speakers - SI-SNR__MIN","22/05 16:52:25 Finetune_12_speakers - SI-SNR__MAX","19/05 14:51:16 Finetune_5_speakers G - _step","19/05 14:51:16 Finetune_5_speakers G - _step__MIN","19/05 14:51:16 Finetune_5_speakers G - _step__MAX","19/05 14:51:16 Finetune_5_speakers G - SI-SNR","19/05 14:51:16 Finetune_5_speakers G - SI-SNR__MIN","19/05 14:51:16 Finetune_5_speakers G - SI-SNR__MAX","19/05 14:49:22 Finetune_3_speakers G - _step","19/05 14:49:22 Finetune_3_speakers G - _step__MIN","19/05 14:49:22 Finetune_3_speakers G - _step__MAX","19/05 14:49:22 Finetune_3_speakers G - SI-SNR","19/05 14:49:22 Finetune_3_speakers G - SI-SNR__MIN","19/05 14:49:22 Finetune_3_speakers G - SI-SNR__MAX","19/05 14:39:01 Finetune_1_speakers G - _step","19/05 14:39:01 Finetune_1_speakers G - _step__MIN","19/05 14:39:01 Finetune_1_speakers G - _step__MAX","19/05 14:39:01 Finetune_1_speakers G - SI-SNR","19/05 14:39:01 Finetune_1_speakers G - SI-SNR__MIN","19/05 14:39:01 Finetune_1_speakers G - SI-SNR__MAX"
"1265","750","750","750","19.214038848876953","19.214038848876953","19.214038848876953","3006","3006","3006","17.802289962768555","17.802289962768555","17.802289962768555","3006","3006","3006","16.434856414794922","16.434856414794922","16.434856414794922","3006","3006","3006","13.277236938476562","13.277236938476562","13.277236938476562"
"1266","752","752","752","19.240388870239258","19.240388870239258","19.240388870239258","3014","3014","3014","17.51332664489746","17.51332664489746","17.51332664489746","3014","3014","3014","16.44702911376953","16.44702911376953","16.44702911376953","3014","3014","3014","13.228403091430664","13.228403091430664","13.228403091430664"
"1267","754","754","754","19.037498474121094","19.037498474121094","19.037498474121094","3022","3022","3022","17.884349822998047","17.884349822998047","17.884349822998047","3022","3022","3022","16.530742645263672","16.530742645263672","16.530742645263672","3022","3022","3022","13.334758758544922","13.334758758544922","13.334758758544922"
"1268","756","756","756","19.26315689086914","19.26315689086914","19.26315689086914","3030","3030","3030","17.63471794128418","17.63471794128418","17.63471794128418","3030","3030","3030","16.372045516967773","16.372045516967773","16.372045516967773","3030","3030","3030","13.42630386352539","13.42630386352539","13.42630386352539"
"1269","758","758","758","19.199689865112305","19.199689865112305","19.199689865112305","3038","3038","3038","17.693151473999023","17.693151473999023","17.693151473999023","3038","3038","3038","16.486621856689453","16.486621856689453","16.486621856689453","3038","3038","3038","13.407739639282227","13.407739639282227","13.407739639282227"
"1270","760","760","760","19.061052322387695","19.061052322387695","19.061052322387695","3046","3046","3046","17.93267059326172","17.93267059326172","17.93267059326172","3046","3046","3046","16.414592742919922","16.414592742919922","16.414592742919922","3046","3046","3046","13.327853202819824","13.327853202819824","13.327853202819824"
"1271","762","762","762","19.14642906188965","19.14642906188965","19.14642906188965","3054","3054","3054","17.688535690307617","17.688535690307617","17.688535690307617","3054","3054","3054","16.015151977539062","16.015151977539062","16.015151977539062","3054","3054","3054","13.336933135986328","13.336933135986328","13.336933135986328"
"1272","764","764","764","19.18490219116211","19.18490219116211","19.18490219116211","3062","3062","3062","17.705427169799805","17.705427169799805","17.705427169799805","3062","3062","3062","16.197154998779297","16.197154998779297","16.197154998779297","3062","3062","3062","13.240287780761719","13.240287780761719","13.240287780761719"
"1273","766","766","766","19.146068572998047","19.146068572998047","19.146068572998047","3070","3070","3070","17.730634689331055","17.730634689331055","17.730634689331055","3070","3070","3070","16.16455841064453","16.16455841064453","16.16455841064453","3070","3070","3070","13.244375228881836","13.244375228881836","13.244375228881836"
"1274","768","768","768","19.25226402282715","19.25226402282715","19.25226402282715","3078","3078","3078","17.465002059936523","17.465002059936523","17.465002059936523","3078","3078","3078","16.130535125732422","16.130535125732422","16.130535125732422","3078","3078","3078","13.540596008300781","13.540596008300781","13.540596008300781"
"1275","770","770","770","19.1756649017334","19.1756649017334","19.1756649017334","3086","3086","3086","17.80270767211914","17.80270767211914","17.80270767211914","3086","3086","3086","16.22978401184082","16.22978401184082","16.22978401184082","3086","3086","3086","13.645133018493652","13.645133018493652","13.645133018493652"
"1276","772","772","772","19.083364486694336","19.083364486694336","19.083364486694336","3094","3094","3094","17.742151260375977","17.742151260375977","17.742151260375977","3094","3094","3094","16.303747177124023","16.303747177124023","16.303747177124023","3094","3094","3094","13.65489387512207","13.65489387512207","13.65489387512207"
"1277","774","774","774","19.208179473876953","19.208179473876953","19.208179473876953","3102","3102","3102","17.814620971679688","17.814620971679688","17.814620971679688","3102","3102","3102","16.549209594726562","16.549209594726562","16.549209594726562","3102","3102","3102","13.601487159729004","13.601487159729004","13.601487159729004"
"1278","776","776","776","19.084747314453125","19.084747314453125","19.084747314453125","3110","3110","3110","17.70306396484375","17.70306396484375","17.70306396484375","3110","3110","3110","16.27666664123535","16.27666664123535","16.27666664123535","3110","3110","3110","13.370019912719727","13.370019912719727","13.370019912719727"
"1279","778","778","778","19.174781799316406","19.174781799316406","19.174781799316406","3118","3118","3118","17.793426513671875","17.793426513671875","17.793426513671875","3118","3118","3118","16.59307861328125","16.59307861328125","16.59307861328125","3118","3118","3118","13.510296821594238","13.510296821594238","13.510296821594238"
"1280","780","780","780","19.15867042541504","19.15867042541504","19.15867042541504","3126","3126","3126","17.7897891998291","17.7897891998291","17.7897891998291","3126","3126","3126","16.087535858154297","16.087535858154297","16.087535858154297","3126","3126","3126","13.25473690032959","13.25473690032959","13.25473690032959"
"1281","782","782","782","19.180923461914062","19.180923461914062","19.180923461914062","3134","3134","3134","17.908222198486328","17.908222198486328","17.908222198486328","3134","3134","3134","16.00172233581543","16.00172233581543","16.00172233581543","3134","3134","3134","13.315918922424316","13.315918922424316","13.315918922424316"
"1282","784","784","784","19.153261184692383","19.153261184692383","19.153261184692383","3142","3142","3142","17.62892723083496","17.62892723083496","17.62892723083496","3142","3142","3142","16.238561630249023","16.238561630249023","16.238561630249023","3142","3142","3142","13.25390338897705","13.25390338897705","13.25390338897705"
"1283","786","786","786","19.147953033447266","19.147953033447266","19.147953033447266","3150","3150","3150","17.815813064575195","17.815813064575195","17.815813064575195","3150","3150","3150","15.997858047485352","15.997858047485352","15.997858047485352","3150","3150","3150","13.202311515808105","13.202311515808105","13.202311515808105"
"1284","788","788","788","18.97348403930664","18.97348403930664","18.97348403930664","3158","3158","3158","18.15566635131836","18.15566635131836","18.15566635131836","3158","3158","3158","16.15350914001465","16.15350914001465","16.15350914001465","3158","3158","3158","13.30997085571289","13.30997085571289","13.30997085571289"
"1285","790","790","790","19.214799880981445","19.214799880981445","19.214799880981445","3166","3166","3166","18.069820404052734","18.069820404052734","18.069820404052734","3166","3166","3166","16.28388214111328","16.28388214111328","16.28388214111328","3166","3166","3166","13.264766693115234","13.264766693115234","13.264766693115234"
"1286","792","792","792","19.251176834106445","19.251176834106445","19.251176834106445","3174","3174","3174","18.064313888549805","18.064313888549805","18.064313888549805","3174","3174","3174","16.544530868530273","16.544530868530273","16.544530868530273","3174","3174","3174","13.396074295043945","13.396074295043945","13.396074295043945"
"1287","794","794","794","19.185855865478516","19.185855865478516","19.185855865478516","3182","3182","3182","18.236082077026367","18.236082077026367","18.236082077026367","3182","3182","3182","16.516128540039062","16.516128540039062","16.516128540039062","3182","3182","3182","13.23875904083252","13.23875904083252","13.23875904083252"
"1288","796","796","796","19.227447509765625","19.227447509765625","19.227447509765625","3190","3190","3190","17.86801528930664","17.86801528930664","17.86801528930664","3190","3190","3190","16.419973373413086","16.419973373413086","16.419973373413086","3190","3190","3190","13.208895683288574","13.208895683288574","13.208895683288574"
"1289","798","798","798","18.991395950317383","18.991395950317383","18.991395950317383","3198","3198","3198","17.518484115600586","17.518484115600586","17.518484115600586","3198","3198","3198","16.326696395874023","16.326696395874023","16.326696395874023","3198","3198","3198","13.050884246826172","13.050884246826172","13.050884246826172"
"1290","800","800","800","19.14185333251953","19.14185333251953","19.14185333251953","3206","3206","3206","17.696517944335938","17.696517944335938","17.696517944335938","3206","3206","3206","16.26363754272461","16.26363754272461","16.26363754272461","3206","3206","3206","13.273887634277344","13.273887634277344","13.273887634277344"
"1291","802","802","802","19.188892364501953","19.188892364501953","19.188892364501953","3214","3214","3214","17.782787322998047","17.782787322998047","17.782787322998047","3214","3214","3214","15.988642692565918","15.988642692565918","15.988642692565918","3214","3214","3214","13.462149620056152","13.462149620056152","13.462149620056152"
"1292","804","804","804","19.080326080322266","19.080326080322266","19.080326080322266","3222","3222","3222","17.709434509277344","17.709434509277344","17.709434509277344","3222","3222","3222","15.911051750183105","15.911051750183105","15.911051750183105","3222","3222","3222","13.312407493591309","13.312407493591309","13.312407493591309"
"1293","806","806","806","19.125701904296875","19.125701904296875","19.125701904296875","3230","3230","3230","17.719512939453125","17.719512939453125","17.719512939453125","3230","3230","3230","15.910460472106934","15.910460472106934","15.910460472106934","3230","3230","3230","13.251670837402344","13.251670837402344","13.251670837402344"
"1294","808","808","808","19.047197341918945","19.047197341918945","19.047197341918945","3238","3238","3238","17.783737182617188","17.783737182617188","17.783737182617188","3238","3238","3238","15.957246780395508","15.957246780395508","15.957246780395508","3238","3238","3238","13.297198295593262","13.297198295593262","13.297198295593262"
"1295","810","810","810","19.204395294189453","19.204395294189453","19.204395294189453","3246","3246","3246","17.97658920288086","17.97658920288086","17.97658920288086","3246","3246","3246","16.1820011138916","16.1820011138916","16.1820011138916","3246","3246","3246","13.332891464233398","13.332891464233398","13.332891464233398"
"1296","812","812","812","19.25594711303711","19.25594711303711","19.25594711303711","3254","3254","3254","17.920507431030273","17.920507431030273","17.920507431030273","3254","3254","3254","16.501012802124023","16.501012802124023","16.501012802124023","3254","3254","3254","13.16985034942627","13.16985034942627","13.16985034942627"
"1297","814","814","814","19.24894142150879","19.24894142150879","19.24894142150879","3262","3262","3262","17.98118019104004","17.98118019104004","17.98118019104004","3262","3262","3262","16.357044219970703","16.357044219970703","16.357044219970703","3262","3262","3262","13.130989074707031","13.130989074707031","13.130989074707031"
"1298","816","816","816","19.230587005615234","19.230587005615234","19.230587005615234","3270","3270","3270","18.079198837280273","18.079198837280273","18.079198837280273","3270","3270","3270","16.208410263061523","16.208410263061523","16.208410263061523","3270","3270","3270","13.043848037719727","13.043848037719727","13.043848037719727"
"1299","818","818","818","19.06765365600586","19.06765365600586","19.06765365600586","3278","3278","3278","17.885637283325195","17.885637283325195","17.885637283325195","3278","3278","3278","16.109052658081055","16.109052658081055","16.109052658081055","3278","3278","3278","12.891549110412598","12.891549110412598","12.891549110412598"
"1300","820","820","820","19.22344398498535","19.22344398498535","19.22344398498535","3286","3286","3286","17.926671981811523","17.926671981811523","17.926671981811523","3286","3286","3286","16.58426856994629","16.58426856994629","16.58426856994629","3286","3286","3286","13.081106185913086","13.081106185913086","13.081106185913086"
"1301","822","822","822","19.01197052001953","19.01197052001953","19.01197052001953","3294","3294","3294","18.001806259155273","18.001806259155273","18.001806259155273","3294","3294","3294","15.940193176269531","15.940193176269531","15.940193176269531","3294","3294","3294","12.571184158325195","12.571184158325195","12.571184158325195"
"1302","824","824","824","19.144336700439453","19.144336700439453","19.144336700439453","3302","3302","3302","17.36687469482422","17.36687469482422","17.36687469482422","3302","3302","3302","16.09958267211914","16.09958267211914","16.09958267211914","3302","3302","3302","12.867859840393066","12.867859840393066","12.867859840393066"
"1303","826","826","826","19.184642791748047","19.184642791748047","19.184642791748047","3310","3310","3310","17.86324119567871","17.86324119567871","17.86324119567871","3310","3310","3310","15.83604621887207","15.83604621887207","15.83604621887207","3310","3310","3310","13.2421236038208","13.2421236038208","13.2421236038208"
"1304","828","828","828","18.958677291870117","18.958677291870117","18.958677291870117","3318","3318","3318","17.82501792907715","17.82501792907715","17.82501792907715","3318","3318","3318","15.81405258178711","15.81405258178711","15.81405258178711","3318","3318","3318","13.52330493927002","13.52330493927002","13.52330493927002"
"1305","830","830","830","19.238128662109375","19.238128662109375","19.238128662109375","3326","3326","3326","17.80640983581543","17.80640983581543","17.80640983581543","3326","3326","3326","15.914423942565918","15.914423942565918","15.914423942565918","3326","3326","3326","13.06832218170166","13.06832218170166","13.06832218170166"
"1306","832","832","832","19.015697479248047","19.015697479248047","19.015697479248047","3334","3334","3334","17.77793312072754","17.77793312072754","17.77793312072754","3334","3334","3334","16.170825958251953","16.170825958251953","16.170825958251953","3334","3334","3334","12.879681587219238","12.879681587219238","12.879681587219238"
"1307","834","834","834","19.073698043823242","19.073698043823242","19.073698043823242","3342","3342","3342","17.75221824645996","17.75221824645996","17.75221824645996","3342","3342","3342","16.088592529296875","16.088592529296875","16.088592529296875","3342","3342","3342","12.957100868225098","12.957100868225098","12.957100868225098"
"1308","836","836","836","19.208568572998047","19.208568572998047","19.208568572998047","3350","3350","3350","17.764297485351562","17.764297485351562","17.764297485351562","3350","3350","3350","16.25383758544922","16.25383758544922","16.25383758544922","3350","3350","3350","13.078279495239258","13.078279495239258","13.078279495239258"
"1309","838","838","838","19.200855255126953","19.200855255126953","19.200855255126953","3358","3358","3358","17.704618453979492","17.704618453979492","17.704618453979492","3358","3358","3358","16.337127685546875","16.337127685546875","16.337127685546875","3358","3358","3358","13.340170860290527","13.340170860290527","13.340170860290527"
"1310","840","840","840","19.100500106811523","19.100500106811523","19.100500106811523","3366","3366","3366","17.94123077392578","17.94123077392578","17.94123077392578","3366","3366","3366","16.11368179321289","16.11368179321289","16.11368179321289","3366","3366","3366","13.235906600952148","13.235906600952148","13.235906600952148"
"1311","842","842","842","19.202241897583008","19.202241897583008","19.202241897583008","3374","3374","3374","17.929794311523438","17.929794311523438","17.929794311523438","3374","3374","3374","16.491365432739258","16.491365432739258","16.491365432739258","3374","3374","3374","13.05716609954834","13.05716609954834","13.05716609954834"
"1312","844","844","844","19.233184814453125","19.233184814453125","19.233184814453125","3382","3382","3382","17.925113677978516","17.925113677978516","17.925113677978516","3382","3382","3382","16.64008140563965","16.64008140563965","16.64008140563965","3382","3382","3382","13.083579063415527","13.083579063415527","13.083579063415527"
"1313","846","846","846","19.262882232666016","19.262882232666016","19.262882232666016","3390","3390","3390","17.732547760009766","17.732547760009766","17.732547760009766","3390","3390","3390","16.212207794189453","16.212207794189453","16.212207794189453","3390","3390","3390","13.294302940368652","13.294302940368652","13.294302940368652"
"1314","848","848","848","19.230005264282227","19.230005264282227","19.230005264282227","3398","3398","3398","17.82225799560547","17.82225799560547","17.82225799560547","3398","3398","3398","16.555126190185547","16.555126190185547","16.555126190185547","3398","3398","3398","13.334776878356934","13.334776878356934","13.334776878356934"
"1315","850","850","850","19.20070457458496","19.20070457458496","19.20070457458496","3406","3406","3406","17.856897354125977","17.856897354125977","17.856897354125977","3406","3406","3406","16.144777297973633","16.144777297973633","16.144777297973633","3406","3406","3406","13.345745086669922","13.345745086669922","13.345745086669922"
"1316","852","852","852","19.246700286865234","19.246700286865234","19.246700286865234","3414","3414","3414","17.971616744995117","17.971616744995117","17.971616744995117","3414","3414","3414","16.182531356811523","16.182531356811523","16.182531356811523","3414","3414","3414","13.315011024475098","13.315011024475098","13.315011024475098"
"1317","854","854","854","19.124210357666016","19.124210357666016","19.124210357666016","3422","3422","3422","17.841825485229492","17.841825485229492","17.841825485229492","3422","3422","3422","16.373918533325195","16.373918533325195","16.373918533325195","3422","3422","3422","13.35768985748291","13.35768985748291","13.35768985748291"
"1318","856","856","856","19.22343635559082","19.22343635559082","19.22343635559082","3430","3430","3430","17.87941551208496","17.87941551208496","17.87941551208496","3430","3430","3430","16.154098510742188","16.154098510742188","16.154098510742188","3430","3430","3430","13.096571922302246","13.096571922302246","13.096571922302246"
"1319","858","858","858","19.20895767211914","19.20895767211914","19.20895767211914","3438","3438","3438","17.684694290161133","17.684694290161133","17.684694290161133","3438","3438","3438","16.26979637145996","16.26979637145996","16.26979637145996","3438","3438","3438","13.183085441589355","13.183085441589355","13.183085441589355"
"1320","860","860","860","19.146060943603516","19.146060943603516","19.146060943603516","3446","3446","3446","17.769180297851562","17.769180297851562","17.769180297851562","3446","3446","3446","16.31086540222168","16.31086540222168","16.31086540222168","3446","3446","3446","13.2074613571167","13.2074613571167","13.2074613571167"
"1321","862","862","862","18.94757843017578","18.94757843017578","18.94757843017578","3454","3454","3454","17.91688346862793","17.91688346862793","17.91688346862793","3454","3454","3454","15.868571281433105","15.868571281433105","15.868571281433105","3454","3454","3454","13.2609224319458","13.2609224319458","13.2609224319458"
"1322","864","864","864","19.185606002807617","19.185606002807617","19.185606002807617","3462","3462","3462","18.03078269958496","18.03078269958496","18.03078269958496","3462","3462","3462","16.147235870361328","16.147235870361328","16.147235870361328","3462","3462","3462","13.094758987426758","13.094758987426758","13.094758987426758"
"1323","866","866","866","19.154176712036133","19.154176712036133","19.154176712036133","3470","3470","3470","17.69985580444336","17.69985580444336","17.69985580444336","3470","3470","3470","16.32694435119629","16.32694435119629","16.32694435119629","3470","3470","3470","13.03023624420166","13.03023624420166","13.03023624420166"
"1324","868","868","868","19.14863395690918","19.14863395690918","19.14863395690918","3478","3478","3478","17.79349708557129","17.79349708557129","17.79349708557129","3478","3478","3478","16.402809143066406","16.402809143066406","16.402809143066406","3478","3478","3478","13.053569793701172","13.053569793701172","13.053569793701172"
"1325","870","870","870","19.176057815551758","19.176057815551758","19.176057815551758","3486","3486","3486","18.017562866210938","18.017562866210938","18.017562866210938","3486","3486","3486","15.987065315246582","15.987065315246582","15.987065315246582","3486","3486","3486","12.936509132385254","12.936509132385254","12.936509132385254"
"1326","872","872","872","19.132226943969727","19.132226943969727","19.132226943969727","3494","3494","3494","17.761924743652344","17.761924743652344","17.761924743652344","3494","3494","3494","16.3292179107666","16.3292179107666","16.3292179107666","3494","3494","3494","12.824987411499023","12.824987411499023","12.824987411499023"
"1327","874","874","874","19.32931900024414","19.32931900024414","19.32931900024414","3502","3502","3502","17.935758590698242","17.935758590698242","17.935758590698242","3502","3502","3502","16.45223045349121","16.45223045349121","16.45223045349121","3502","3502","3502","12.922884941101074","12.922884941101074","12.922884941101074"
"1328","876","876","876","19.172815322875977","19.172815322875977","19.172815322875977","3510","3510","3510","17.99799346923828","17.99799346923828","17.99799346923828","3510","3510","3510","16.326305389404297","16.326305389404297","16.326305389404297","3510","3510","3510","12.96994686126709","12.96994686126709","12.96994686126709"
"1329","878","878","878","19.27235984802246","19.27235984802246","19.27235984802246","3518","3518","3518","17.662954330444336","17.662954330444336","17.662954330444336","3518","3518","3518","16.029033660888672","16.029033660888672","16.029033660888672","3518","3518","3518","13.091585159301758","13.091585159301758","13.091585159301758"
"1330","880","880","880","19.136856079101562","19.136856079101562","19.136856079101562","3526","3526","3526","18.15315818786621","18.15315818786621","18.15315818786621","3526","3526","3526","16.196733474731445","16.196733474731445","16.196733474731445","3526","3526","3526","13.144729614257812","13.144729614257812","13.144729614257812"
"1331","882","882","882","19.16785430908203","19.16785430908203","19.16785430908203","3534","3534","3534","17.66672134399414","17.66672134399414","17.66672134399414","3534","3534","3534","16.08899688720703","16.08899688720703","16.08899688720703","3534","3534","3534","13.033722877502441","13.033722877502441","13.033722877502441"
"1332","884","884","884","19.140913009643555","19.140913009643555","19.140913009643555","3542","3542","3542","17.916915893554688","17.916915893554688","17.916915893554688","3542","3542","3542","16.40435028076172","16.40435028076172","16.40435028076172","3542","3542","3542","13.182867050170898","13.182867050170898","13.182867050170898"
"1333","886","886","886","19.167089462280273","19.167089462280273","19.167089462280273","3550","3550","3550","17.74622344970703","17.74622344970703","17.74622344970703","3550","3550","3550","16.556045532226562","16.556045532226562","16.556045532226562","3550","3550","3550","13.060837745666504","13.060837745666504","13.060837745666504"
"1334","888","888","888","19.3066349029541","19.3066349029541","19.3066349029541","3558","3558","3558","17.828096389770508","17.828096389770508","17.828096389770508","3558","3558","3558","16.763134002685547","16.763134002685547","16.763134002685547","3558","3558","3558","13.020983695983887","13.020983695983887","13.020983695983887"
"1335","890","890","890","19.13640594482422","19.13640594482422","19.13640594482422","3566","3566","3566","17.67196273803711","17.67196273803711","17.67196273803711","3566","3566","3566","16.350982666015625","16.350982666015625","16.350982666015625","3566","3566","3566","13.013511657714844","13.013511657714844","13.013511657714844"
"1336","892","892","892","19.234888076782227","19.234888076782227","19.234888076782227","3574","3574","3574","17.752113342285156","17.752113342285156","17.752113342285156","3574","3574","3574","16.384443283081055","16.384443283081055","16.384443283081055","3574","3574","3574","13.047370910644531","13.047370910644531","13.047370910644531"
"1337","894","894","894","19.217369079589844","19.217369079589844","19.217369079589844","3582","3582","3582","17.808488845825195","17.808488845825195","17.808488845825195","3582","3582","3582","16.50027847290039","16.50027847290039","16.50027847290039","3582","3582","3582","13.289231300354004","13.289231300354004","13.289231300354004"
"1338","896","896","896","19.333629608154297","19.333629608154297","19.333629608154297","3590","3590","3590","17.213285446166992","17.213285446166992","17.213285446166992","3590","3590","3590","16.00722885131836","16.00722885131836","16.00722885131836","3590","3590","3590","13.436824798583984","13.436824798583984","13.436824798583984"
"1339","898","898","898","19.196205139160156","19.196205139160156","19.196205139160156","3598","3598","3598","17.874208450317383","17.874208450317383","17.874208450317383","3598","3598","3598","16.18183708190918","16.18183708190918","16.18183708190918","3598","3598","3598","13.11524486541748","13.11524486541748","13.11524486541748"
"1340","900","900","900","19.084489822387695","19.084489822387695","19.084489822387695","3606","3606","3606","17.772319793701172","17.772319793701172","17.772319793701172","3606","3606","3606","16.556529998779297","16.556529998779297","16.556529998779297","3606","3606","3606","13.057844161987305","13.057844161987305","13.057844161987305"
"1341","902","902","902","19.16399574279785","19.16399574279785","19.16399574279785","3614","3614","3614","17.71434783935547","17.71434783935547","17.71434783935547","3614","3614","3614","16.068538665771484","16.068538665771484","16.068538665771484","3614","3614","3614","12.99789810180664","12.99789810180664","12.99789810180664"
"1342","904","904","904","19.05596923828125","19.05596923828125","19.05596923828125","3622","3622","3622","17.600830078125","17.600830078125","17.600830078125","3622","3622","3622","16.062820434570312","16.062820434570312","16.062820434570312","3622","3622","3622","13.133893966674805","13.133893966674805","13.133893966674805"
"1343","906","906","906","19.21843910217285","19.21843910217285","19.21843910217285","3630","3630","3630","17.700777053833008","17.700777053833008","17.700777053833008","3630","3630","3630","16.355993270874023","16.355993270874023","16.355993270874023","3630","3630","3630","13.154001235961914","13.154001235961914","13.154001235961914"
"1344","908","908","908","19.021595001220703","19.021595001220703","19.021595001220703","3638","3638","3638","17.68429946899414","17.68429946899414","17.68429946899414","3638","3638","3638","16.52153205871582","16.52153205871582","16.52153205871582","3638","3638","3638","13.105608940124512","13.105608940124512","13.105608940124512"
"1345","910","910","910","19.286895751953125","19.286895751953125","19.286895751953125","3646","3646","3646","17.63242530822754","17.63242530822754","17.63242530822754","3646","3646","3646","16.484729766845703","16.484729766845703","16.484729766845703","3646","3646","3646","13.132612228393555","13.132612228393555","13.132612228393555"
"1346","912","912","912","19.25366973876953","19.25366973876953","19.25366973876953","3654","3654","3654","17.86954116821289","17.86954116821289","17.86954116821289","3654","3654","3654","16.4849910736084","16.4849910736084","16.4849910736084","3654","3654","3654","13.214574813842773","13.214574813842773","13.214574813842773"
"1347","914","914","914","19.090030670166016","19.090030670166016","19.090030670166016","3662","3662","3662","17.61219024658203","17.61219024658203","17.61219024658203","3662","3662","3662","16.10736656188965","16.10736656188965","16.10736656188965","3662","3662","3662","13.338678359985352","13.338678359985352","13.338678359985352"
"1348","916","916","916","19.20265007019043","19.20265007019043","19.20265007019043","3670","3670","3670","17.823118209838867","17.823118209838867","17.823118209838867","3670","3670","3670","15.866981506347656","15.866981506347656","15.866981506347656","3670","3670","3670","13.223068237304688","13.223068237304688","13.223068237304688"
"1349","918","918","918","19.27431869506836","19.27431869506836","19.27431869506836","3678","3678","3678","17.64519691467285","17.64519691467285","17.64519691467285","3678","3678","3678","15.966940879821777","15.966940879821777","15.966940879821777","3678","3678","3678","13.067085266113281","13.067085266113281","13.067085266113281"
"1350","920","920","920","19.28369903564453","19.28369903564453","19.28369903564453","3686","3686","3686","17.83186149597168","17.83186149597168","17.83186149597168","3686","3686","3686","15.918156623840332","15.918156623840332","15.918156623840332","3686","3686","3686","13.136933326721191","13.136933326721191","13.136933326721191"
"1351","922","922","922","19.044578552246094","19.044578552246094","19.044578552246094","3694","3694","3694","17.869001388549805","17.869001388549805","17.869001388549805","3694","3694","3694","16.16044044494629","16.16044044494629","16.16044044494629","3694","3694","3694","13.051621437072754","13.051621437072754","13.051621437072754"
"1352","924","924","924","19.32355499267578","19.32355499267578","19.32355499267578","3702","3702","3702","17.73821258544922","17.73821258544922","17.73821258544922","3702","3702","3702","16.47003936767578","16.47003936767578","16.47003936767578","3702","3702","3702","12.905621528625488","12.905621528625488","12.905621528625488"
"1353","926","926","926","19.237699508666992","19.237699508666992","19.237699508666992","3710","3710","3710","17.889463424682617","17.889463424682617","17.889463424682617","3710","3710","3710","16.23358726501465","16.23358726501465","16.23358726501465","3710","3710","3710","12.767950057983398","12.767950057983398","12.767950057983398"
"1354","928","928","928","19.19140625","19.19140625","19.19140625","3718","3718","3718","17.806360244750977","17.806360244750977","17.806360244750977","3718","3718","3718","16.231380462646484","16.231380462646484","16.231380462646484","3718","3718","3718","12.845439910888672","12.845439910888672","12.845439910888672"
"1355","930","930","930","19.155885696411133","19.155885696411133","19.155885696411133","3726","3726","3726","18.177783966064453","18.177783966064453","18.177783966064453","3726","3726","3726","16.180519104003906","16.180519104003906","16.180519104003906","3726","3726","3726","12.936906814575195","12.936906814575195","12.936906814575195"
"1356","932","932","932","19.178985595703125","19.178985595703125","19.178985595703125","3734","3734","3734","17.959510803222656","17.959510803222656","17.959510803222656","3734","3734","3734","16.268964767456055","16.268964767456055","16.268964767456055","3734","3734","3734","12.883164405822754","12.883164405822754","12.883164405822754"
"1357","934","934","934","19.187835693359375","19.187835693359375","19.187835693359375","3742","3742","3742","18.20038604736328","18.20038604736328","18.20038604736328","3742","3742","3742","16.710186004638672","16.710186004638672","16.710186004638672","3742","3742","3742","13.153443336486816","13.153443336486816","13.153443336486816"
"1358","936","936","936","19.03842544555664","19.03842544555664","19.03842544555664","3750","3750","3750","17.78582000732422","17.78582000732422","17.78582000732422","3750","3750","3750","16.532691955566406","16.532691955566406","16.532691955566406","3750","3750","3750","13.14449405670166","13.14449405670166","13.14449405670166"
"1359","938","938","938","19.265748977661133","19.265748977661133","19.265748977661133","3758","3758","3758","17.99864387512207","17.99864387512207","17.99864387512207","3758","3758","3758","16.099138259887695","16.099138259887695","16.099138259887695","3758","3758","3758","12.980403900146484","12.980403900146484","12.980403900146484"
"1360","940","940","940","19.080097198486328","19.080097198486328","19.080097198486328","3766","3766","3766","17.825550079345703","17.825550079345703","17.825550079345703","3766","3766","3766","16.104116439819336","16.104116439819336","16.104116439819336","3766","3766","3766","12.729902267456055","12.729902267456055","12.729902267456055"
"1361","942","942","942","19.18306541442871","19.18306541442871","19.18306541442871","3774","3774","3774","17.91707420349121","17.91707420349121","17.91707420349121","3774","3774","3774","16.087831497192383","16.087831497192383","16.087831497192383","3774","3774","3774","12.515542030334473","12.515542030334473","12.515542030334473"
"1362","944","944","944","18.99367332458496","18.99367332458496","18.99367332458496","3782","3782","3782","18.02634048461914","18.02634048461914","18.02634048461914","3782","3782","3782","16.3001651763916","16.3001651763916","16.3001651763916","3782","3782","3782","12.472843170166016","12.472843170166016","12.472843170166016"
"1363","946","946","946","19.29656219482422","19.29656219482422","19.29656219482422","3790","3790","3790","17.915678024291992","17.915678024291992","17.915678024291992","3790","3790","3790","15.736498832702637","15.736498832702637","15.736498832702637","3790","3790","3790","12.37568473815918","12.37568473815918","12.37568473815918"
