"epoch","16/05 17:25:53 Standard (weights)3 (continued899) - _step","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MAX","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - _step","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm__MAX","29/04 10:06:37 Standard (weights)1 - _step","29/04 10:06:37 Standard (weights)1 - _step__MIN","29/04 10:06:37 Standard (weights)1 - _step__MAX","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm__MIN","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm__MAX"
"727","","","","","","","2341","2341","2341","0.4230019450187683","0.4230019450187683","0.4230019450187683","","","","","",""
"728","","","","","","","2343","2343","2343","0.4219907820224762","0.4219907820224762","0.4219907820224762","","","","","",""
"729","","","","","","","2351","2351","2351","0.4193991422653198","0.4193991422653198","0.4193991422653198","","","","","",""
"730","","","","","","","2353","2353","2353","0.42531493306159973","0.42531493306159973","0.42531493306159973","","","","","",""
"731","","","","","","","2355","2355","2355","0.42317187786102295","0.42317187786102295","0.42317187786102295","","","","","",""
"732","","","","","","","2363","2363","2363","0.4238654673099518","0.4238654673099518","0.4238654673099518","","","","","",""
"733","","","","","","","2365","2365","2365","0.42493346333503723","0.42493346333503723","0.42493346333503723","","","","","",""
"734","","","","","","","2367","2367","2367","0.42442381381988525","0.42442381381988525","0.42442381381988525","","","","","",""
"735","","","","","","","2375","2375","2375","0.4255983233451843","0.4255983233451843","0.4255983233451843","","","","","",""
"736","","","","","","","2383","2383","2383","0.4252971410751343","0.4252971410751343","0.4252971410751343","","","","","",""
"737","","","","","","","2391","2391","2391","0.42620334029197693","0.42620334029197693","0.42620334029197693","","","","","",""
"738","","","","","","","2399","2399","2399","0.42626771330833435","0.42626771330833435","0.42626771330833435","","","","","",""
"739","","","","","","","2407","2407","2407","0.4266219735145569","0.4266219735145569","0.4266219735145569","","","","","",""
"740","","","","","","","2415","2415","2415","0.42871129512786865","0.42871129512786865","0.42871129512786865","","","","","",""
"741","","","","","","","2417","2417","2417","0.4287184774875641","0.4287184774875641","0.4287184774875641","","","","","",""
"742","","","","","","","2419","2419","2419","0.43085628747940063","0.43085628747940063","0.43085628747940063","","","","","",""
"743","","","","","","","2427","2427","2427","0.4306701719760895","0.4306701719760895","0.4306701719760895","","","","","",""
"744","","","","","","","2435","2435","2435","0.4340250790119171","0.4340250790119171","0.4340250790119171","","","","","",""
"745","","","","","","","2443","2443","2443","0.4364379346370697","0.4364379346370697","0.4364379346370697","","","","","",""
"746","","","","","","","2445","2445","2445","0.4348195493221283","0.4348195493221283","0.4348195493221283","","","","","",""
"747","","","","","","","2447","2447","2447","0.43472710251808167","0.43472710251808167","0.43472710251808167","","","","","",""
"748","","","","","","","2449","2449","2449","0.4353513717651367","0.4353513717651367","0.4353513717651367","","","","","",""
"749","","","","","","","2451","2451","2451","0.4355740249156952","0.4355740249156952","0.4355740249156952","","","","","",""
"750","","","","","","","2453","2453","2453","0.43848004937171936","0.43848004937171936","0.43848004937171936","","","","","",""
"751","","","","","","","2461","2461","2461","0.4353547692298889","0.4353547692298889","0.4353547692298889","","","","","",""
"752","","","","","","","2463","2463","2463","0.4423263370990753","0.4423263370990753","0.4423263370990753","","","","","",""
"753","","","","","","","2471","2471","2471","0.43556928634643555","0.43556928634643555","0.43556928634643555","","","","","",""
"754","","","","","","","2479","2479","2479","0.4432816207408905","0.4432816207408905","0.4432816207408905","","","","","",""
"755","","","","","","","2487","2487","2487","0.44109320640563965","0.44109320640563965","0.44109320640563965","","","","","",""
"756","","","","","","","2489","2489","2489","0.4435742497444153","0.4435742497444153","0.4435742497444153","","","","","",""
"757","","","","","","","2497","2497","2497","0.4440518915653229","0.4440518915653229","0.4440518915653229","","","","","",""
"758","","","","","","","2499","2499","2499","0.4466865062713623","0.4466865062713623","0.4466865062713623","","","","","",""
"759","","","","","","","2501","2501","2501","0.4434944689273834","0.4434944689273834","0.4434944689273834","","","","","",""
"760","","","","","","","2509","2509","2509","0.4426451027393341","0.4426451027393341","0.4426451027393341","","","","","",""
"761","","","","","","","2511","2511","2511","0.43769073486328125","0.43769073486328125","0.43769073486328125","","","","","",""
"762","","","","","","","2519","2519","2519","0.43128928542137146","0.43128928542137146","0.43128928542137146","","","","","",""
"763","","","","","","","2527","2527","2527","0.44034329056739807","0.44034329056739807","0.44034329056739807","","","","","",""
"764","","","","","","","2529","2529","2529","0.4373838007450104","0.4373838007450104","0.4373838007450104","","","","","",""
"765","","","","","","","2537","2537","2537","0.4385933578014374","0.4385933578014374","0.4385933578014374","","","","","",""
"766","","","","","","","2539","2539","2539","0.43895846605300903","0.43895846605300903","0.43895846605300903","","","","","",""
"767","","","","","","","2547","2547","2547","0.43983539938926697","0.43983539938926697","0.43983539938926697","","","","","",""
"768","","","","","","","2549","2549","2549","0.4380253851413727","0.4380253851413727","0.4380253851413727","","","","","",""
"769","","","","","","","2557","2557","2557","0.43742966651916504","0.43742966651916504","0.43742966651916504","","","","","",""
"770","","","","","","","2559","2559","2559","0.4400500953197479","0.4400500953197479","0.4400500953197479","","","","","",""
"771","","","","","","","2567","2567","2567","0.44240981340408325","0.44240981340408325","0.44240981340408325","","","","","",""
"772","","","","","","","2569","2569","2569","0.4421214759349823","0.4421214759349823","0.4421214759349823","","","","","",""
"773","","","","","","","2571","2571","2571","0.4423831105232239","0.4423831105232239","0.4423831105232239","","","","","",""
"774","","","","","","","2579","2579","2579","0.4423200786113739","0.4423200786113739","0.4423200786113739","","","","","",""
"775","","","","","","","2581","2581","2581","0.443441241979599","0.443441241979599","0.443441241979599","","","","","",""
"776","","","","","","","2583","2583","2583","0.44436752796173096","0.44436752796173096","0.44436752796173096","","","","","",""
"777","","","","","","","2591","2591","2591","0.44455385208129883","0.44455385208129883","0.44455385208129883","","","","","",""
"778","","","","","","","2593","2593","2593","0.4472181499004364","0.4472181499004364","0.4472181499004364","","","","","",""
"779","","","","","","","2595","2595","2595","0.4474082589149475","0.4474082589149475","0.4474082589149475","","","","","",""
"780","","","","","","","2603","2603","2603","0.44766464829444885","0.44766464829444885","0.44766464829444885","","","","","",""
"781","","","","","","","2605","2605","2605","0.44766679406166077","0.44766679406166077","0.44766679406166077","","","","","",""
"782","","","","","","","2607","2607","2607","0.44919395446777344","0.44919395446777344","0.44919395446777344","","","","","",""
"783","","","","","","","2609","2609","2609","0.4489351511001587","0.4489351511001587","0.4489351511001587","","","","","",""
"784","","","","","","","2617","2617","2617","0.4522426128387451","0.4522426128387451","0.4522426128387451","","","","","",""
"785","","","","","","","2619","2619","2619","0.45175355672836304","0.45175355672836304","0.45175355672836304","","","","","",""
"786","","","","","","","2621","2621","2621","0.453306645154953","0.453306645154953","0.453306645154953","","","","","",""
"787","","","","","","","2623","2623","2623","0.45384326577186584","0.45384326577186584","0.45384326577186584","","","","","",""
"788","","","","","","","2625","2625","2625","0.45448681712150574","0.45448681712150574","0.45448681712150574","","","","","",""
"789","","","","","","","2627","2627","2627","0.4491709768772125","0.4491709768772125","0.4491709768772125","","","","","",""
"790","","","","","","","2629","2629","2629","0.44943884015083313","0.44943884015083313","0.44943884015083313","","","","","",""
"791","","","","","","","2637","2637","2637","0.4515830874443054","0.4515830874443054","0.4515830874443054","","","","","",""
"792","","","","","","","2645","2645","2645","0.456672728061676","0.456672728061676","0.456672728061676","","","","","",""
"793","","","","","","","2653","2653","2653","0.4518311619758606","0.4518311619758606","0.4518311619758606","","","","","",""
"794","","","","","","","2655","2655","2655","0.4530395269393921","0.4530395269393921","0.4530395269393921","","","","","",""
"795","","","","","","","2657","2657","2657","0.4479415714740753","0.4479415714740753","0.4479415714740753","","","","","",""
"796","","","","","","","2665","2665","2665","0.4484032690525055","0.4484032690525055","0.4484032690525055","","","","","",""
"797","","","","","","","2673","2673","2673","0.4511962831020355","0.4511962831020355","0.4511962831020355","","","","","",""
"798","","","","","","","2675","2675","2675","0.4528115391731262","0.4528115391731262","0.4528115391731262","","","","","",""
"799","","","","","","","2677","2677","2677","0.4537813365459442","0.4537813365459442","0.4537813365459442","","","","","",""
"800","","","","","","","2685","2685","2685","0.45417141914367676","0.45417141914367676","0.45417141914367676","","","","","",""
"801","","","","","","","2693","2693","2693","0.4549291431903839","0.4549291431903839","0.4549291431903839","","","","","",""
"802","","","","","","","2701","2701","2701","0.4558614492416382","0.4558614492416382","0.4558614492416382","","","","","",""
"803","","","","","","","2709","2709","2709","0.4547129273414612","0.4547129273414612","0.4547129273414612","","","","","",""
"804","","","","","","","2711","2711","2711","0.4584190249443054","0.4584190249443054","0.4584190249443054","","","","","",""
"805","","","","","","","2719","2719","2719","0.4592955708503723","0.4592955708503723","0.4592955708503723","","","","","",""
"806","","","","","","","2727","2727","2727","0.459646612405777","0.459646612405777","0.459646612405777","","","","","",""
"807","","","","","","","2729","2729","2729","0.4615309238433838","0.4615309238433838","0.4615309238433838","","","","","",""
"808","","","","","","","2737","2737","2737","0.4626515805721283","0.4626515805721283","0.4626515805721283","","","","","",""
"809","","","","","","","2739","2739","2739","0.4627576172351837","0.4627576172351837","0.4627576172351837","","","","","",""
"810","","","","","","","2741","2741","2741","0.4635975956916809","0.4635975956916809","0.4635975956916809","","","","","",""
"811","","","","","","","2749","2749","2749","0.4664355218410492","0.4664355218410492","0.4664355218410492","","","","","",""
"812","","","","","","","2757","2757","2757","0.46165385842323303","0.46165385842323303","0.46165385842323303","","","","","",""
"813","","","","","","","2759","2759","2759","0.4610459804534912","0.4610459804534912","0.4610459804534912","","","","","",""
"814","","","","","","","2767","2767","2767","0.46328601241111755","0.46328601241111755","0.46328601241111755","","","","","",""
"815","","","","","","","2775","2775","2775","0.466008722782135","0.466008722782135","0.466008722782135","","","","","",""
"816","","","","","","","2783","2783","2783","0.46565142273902893","0.46565142273902893","0.46565142273902893","","","","","",""
"817","","","","","","","2785","2785","2785","0.46716633439064026","0.46716633439064026","0.46716633439064026","","","","","",""
"818","","","","","","","2793","2793","2793","0.4679051339626312","0.4679051339626312","0.4679051339626312","","","","","",""
"819","","","","","","","2801","2801","2801","0.4675132930278778","0.4675132930278778","0.4675132930278778","","","","","",""
"820","","","","","","","2809","2809","2809","0.4686465859413147","0.4686465859413147","0.4686465859413147","","","","","",""
"821","","","","","","","2817","2817","2817","0.4685415029525757","0.4685415029525757","0.4685415029525757","","","","","",""
"822","","","","","","","2825","2825","2825","0.4693332612514496","0.4693332612514496","0.4693332612514496","","","","","",""
"823","","","","","","","2833","2833","2833","0.46973785758018494","0.46973785758018494","0.46973785758018494","","","","","",""
"824","","","","","","","2835","2835","2835","0.471945583820343","0.471945583820343","0.471945583820343","","","","","",""
"825","","","","","","","2837","2837","2837","0.4706173837184906","0.4706173837184906","0.4706173837184906","","","","","",""
"826","","","","","","","2839","2839","2839","0.47328948974609375","0.47328948974609375","0.47328948974609375","","","","","",""
"827","","","","","","","2847","2847","2847","0.46785804629325867","0.46785804629325867","0.46785804629325867","","","","","",""
"828","","","","","","","2855","2855","2855","0.47790852189064026","0.47790852189064026","0.47790852189064026","","","","","",""
"829","","","","","","","2863","2863","2863","0.476744681596756","0.476744681596756","0.476744681596756","","","","","",""
"830","","","","","","","2865","2865","2865","0.4731537401676178","0.4731537401676178","0.4731537401676178","","","","","",""
"831","","","","","","","2867","2867","2867","0.47620972990989685","0.47620972990989685","0.47620972990989685","","","","","",""
"832","","","","","","","2869","2869","2869","0.4764481782913208","0.4764481782913208","0.4764481782913208","","","","","",""
"833","","","","","","","2877","2877","2877","0.4769482910633087","0.4769482910633087","0.4769482910633087","","","","","",""
"834","","","","","","","2879","2879","2879","0.47833535075187683","0.47833535075187683","0.47833535075187683","","","","","",""
"835","","","","","","","2881","2881","2881","0.4798028767108917","0.4798028767108917","0.4798028767108917","","","","","",""
"836","","","","","","","2883","2883","2883","0.48117494583129883","0.48117494583129883","0.48117494583129883","","","","","",""
"837","","","","","","","2885","2885","2885","0.48388275504112244","0.48388275504112244","0.48388275504112244","","","","","",""
"838","","","","","","","2887","2887","2887","0.4866398870944977","0.4866398870944977","0.4866398870944977","","","","","",""
"839","","","","","","","2889","2889","2889","0.4855734407901764","0.4855734407901764","0.4855734407901764","","","","","",""
"840","","","","","","","2891","2891","2891","0.49003586173057556","0.49003586173057556","0.49003586173057556","","","","","",""
"841","","","","","","","2899","2899","2899","0.4909822940826416","0.4909822940826416","0.4909822940826416","","","","","",""
"842","","","","","","","2907","2907","2907","0.489626407623291","0.489626407623291","0.489626407623291","","","","","",""
"843","","","","","","","2915","2915","2915","0.4897371530532837","0.4897371530532837","0.4897371530532837","","","","","",""
"844","","","","","","","2917","2917","2917","0.49010953307151794","0.49010953307151794","0.49010953307151794","","","","","",""
"845","","","","","","","2919","2919","2919","0.4891926348209381","0.4891926348209381","0.4891926348209381","","","","","",""
"846","","","","","","","2927","2927","2927","0.4906195104122162","0.4906195104122162","0.4906195104122162","","","","","",""
"847","","","","","","","2929","2929","2929","0.48952803015708923","0.48952803015708923","0.48952803015708923","","","","","",""
"848","","","","","","","2937","2937","2937","0.4910489618778229","0.4910489618778229","0.4910489618778229","","","","","",""
"849","","","","","","","2939","2939","2939","0.49383366107940674","0.49383366107940674","0.49383366107940674","","","","","",""
"850","","","","","","","2941","2941","2941","0.4932984411716461","0.4932984411716461","0.4932984411716461","","","","","",""
"851","","","","","","","2943","2943","2943","0.493064820766449","0.493064820766449","0.493064820766449","","","","","",""
"852","","","","","","","2951","2951","2951","0.49226972460746765","0.49226972460746765","0.49226972460746765","","","","","",""
"853","","","","","","","2959","2959","2959","0.49644574522972107","0.49644574522972107","0.49644574522972107","","","","","",""
"854","","","","","","","2967","2967","2967","0.49621549248695374","0.49621549248695374","0.49621549248695374","","","","","",""
"855","","","","","","","2969","2969","2969","0.4976238012313843","0.4976238012313843","0.4976238012313843","","","","","",""
"856","","","","","","","2971","2971","2971","0.4972074329853058","0.4972074329853058","0.4972074329853058","","","","","",""
"857","","","","","","","2973","2973","2973","0.4985145032405853","0.4985145032405853","0.4985145032405853","","","","","",""
"858","","","","","","","2975","2975","2975","0.5023174285888672","0.5023174285888672","0.5023174285888672","","","","","",""
"859","","","","","","","2977","2977","2977","0.4982847571372986","0.4982847571372986","0.4982847571372986","","","","","",""
"860","","","","","","","2979","2979","2979","0.5037471055984497","0.5037471055984497","0.5037471055984497","","","","","",""
"861","","","","","","","2987","2987","2987","0.5039965510368347","0.5039965510368347","0.5039965510368347","","","","","",""
"862","","","","","","","2995","2995","2995","0.5013577938079834","0.5013577938079834","0.5013577938079834","","","","","",""
"863","","","","","","","2997","2997","2997","0.5013349652290344","0.5013349652290344","0.5013349652290344","","","","","",""
"864","","","","","","","2999","2999","2999","0.49786198139190674","0.49786198139190674","0.49786198139190674","","","","","",""
"865","","","","","","","3007","3007","3007","0.5000603199005127","0.5000603199005127","0.5000603199005127","","","","","",""
"866","","","","","","","3015","3015","3015","0.5017766356468201","0.5017766356468201","0.5017766356468201","","","","","",""
"867","","","","","","","3017","3017","3017","0.5029347538948059","0.5029347538948059","0.5029347538948059","","","","","",""
"868","","","","","","","3019","3019","3019","0.5040509104728699","0.5040509104728699","0.5040509104728699","","","","","",""
"869","","","","","","","3021","3021","3021","0.5073134899139404","0.5073134899139404","0.5073134899139404","","","","","",""
"870","","","","","","","3029","3029","3029","0.5067287087440491","0.5067287087440491","0.5067287087440491","","","","","",""
"871","","","","","","","3037","3037","3037","0.5055426359176636","0.5055426359176636","0.5055426359176636","","","","","",""
"872","","","","","","","3039","3039","3039","0.5037399530410767","0.5037399530410767","0.5037399530410767","","","","","",""
"873","","","","","","","3047","3047","3047","0.5053907036781311","0.5053907036781311","0.5053907036781311","","","","","",""
"874","","","","","","","3049","3049","3049","0.5051485896110535","0.5051485896110535","0.5051485896110535","","","","","",""
"875","","","","","","","3057","3057","3057","0.5053191781044006","0.5053191781044006","0.5053191781044006","","","","","",""
"876","","","","","","","3065","3065","3065","0.5070229768753052","0.5070229768753052","0.5070229768753052","","","","","",""
"877","","","","","","","3073","3073","3073","0.5059082508087158","0.5059082508087158","0.5059082508087158","","","","","",""
"878","","","","","","","3075","3075","3075","0.505400538444519","0.505400538444519","0.505400538444519","","","","","",""
"879","","","","","","","3083","3083","3083","0.5077610015869141","0.5077610015869141","0.5077610015869141","","","","","",""
"880","","","","","","","3091","3091","3091","0.5086029767990112","0.5086029767990112","0.5086029767990112","","","","","",""
"881","","","","","","","3099","3099","3099","0.5090100765228271","0.5090100765228271","0.5090100765228271","","","","","",""
"882","","","","","","","3101","3101","3101","0.5076521039009094","0.5076521039009094","0.5076521039009094","","","","","",""
"883","","","","","","","3103","3103","3103","0.5094605684280396","0.5094605684280396","0.5094605684280396","","","","","",""
"884","","","","","","","3111","3111","3111","0.5074328780174255","0.5074328780174255","0.5074328780174255","","","","","",""
"885","","","","","","","3113","3113","3113","0.5093830227851868","0.5093830227851868","0.5093830227851868","","","","","",""
"886","","","","","","","3121","3121","3121","0.5122314691543579","0.5122314691543579","0.5122314691543579","","","","","",""
"887","","","","","","","3129","3129","3129","0.5133466124534607","0.5133466124534607","0.5133466124534607","","","","","",""
"888","","","","","","","3131","3131","3131","0.5141119956970215","0.5141119956970215","0.5141119956970215","","","","","",""
"889","","","","","","","3139","3139","3139","0.5172471404075623","0.5172471404075623","0.5172471404075623","","","","","",""
"890","","","","","","","3141","3141","3141","0.5163253545761108","0.5163253545761108","0.5163253545761108","","","","","",""
"891","","","","","","","3149","3149","3149","0.5199884176254272","0.5199884176254272","0.5199884176254272","","","","","",""
"892","","","","","","","3157","3157","3157","0.5247524976730347","0.5247524976730347","0.5247524976730347","","","","","",""
"893","","","","","","","3165","3165","3165","0.5232458710670471","0.5232458710670471","0.5232458710670471","","","","","",""
"894","","","","","","","3167","3167","3167","0.5236349105834961","0.5236349105834961","0.5236349105834961","","","","","",""
"895","","","","","","","3175","3175","3175","0.524982750415802","0.524982750415802","0.524982750415802","","","","","",""
"896","","","","","","","3183","3183","3183","0.5226117372512817","0.5226117372512817","0.5226117372512817","","","","","",""
"897","","","","","","","3185","3185","3185","0.5225560665130615","0.5225560665130615","0.5225560665130615","","","","","",""
"898","","","","","","","3187","3187","3187","0.5184574723243713","0.5184574723243713","0.5184574723243713","","","","","",""
"899","","","","","","","3189","3189","3189","0.523151695728302","0.523151695728302","0.523151695728302","","","","","",""
"900","7","7","7","0.5236603021621704","0.5236603021621704","0.5236603021621704","3197","3197","3197","0.5241678357124329","0.5241678357124329","0.5241678357124329","","","","","",""
"901","15","15","15","0.5226041674613953","0.5226041674613953","0.5226041674613953","3199","3199","3199","0.524538516998291","0.524538516998291","0.524538516998291","","","","","",""
"902","23","23","23","0.5259087681770325","0.5259087681770325","0.5259087681770325","3207","3207","3207","0.5266925096511841","0.5266925096511841","0.5266925096511841","","","","","",""
"903","31","31","31","0.5285151600837708","0.5285151600837708","0.5285151600837708","","","","","","","","","","","",""
"904","39","39","39","0.5267924070358276","0.5267924070358276","0.5267924070358276","","","","","","","","","","","",""
"905","47","47","47","0.5317217111587524","0.5317217111587524","0.5317217111587524","","","","","","","","","","","",""
"906","55","55","55","0.5296958088874817","0.5296958088874817","0.5296958088874817","","","","","","","","","","","",""
"907","63","63","63","0.5291024446487427","0.5291024446487427","0.5291024446487427","","","","","","","","","","","",""
"908","71","71","71","0.5370746850967407","0.5370746850967407","0.5370746850967407","","","","","","","","","","","",""
"909","79","79","79","0.5366383790969849","0.5366383790969849","0.5366383790969849","","","","","","","","","","","",""
"910","87","87","87","0.5346682667732239","0.5346682667732239","0.5346682667732239","","","","","","","","","","","",""
"911","95","95","95","0.5369617342948914","0.5369617342948914","0.5369617342948914","","","","","","","","","","","",""
"912","103","103","103","0.53456711769104","0.53456711769104","0.53456711769104","","","","","","","","","","","",""
"913","111","111","111","0.5364826917648315","0.5364826917648315","0.5364826917648315","","","","","","","","","","","",""
"914","119","119","119","0.5405910015106201","0.5405910015106201","0.5405910015106201","","","","","","","","","","","",""
"915","127","127","127","0.5434855818748474","0.5434855818748474","0.5434855818748474","","","","","","","","","","","",""
"916","135","135","135","0.5448489189147949","0.5448489189147949","0.5448489189147949","","","","","","","","","","","",""
"917","143","143","143","0.5406707525253296","0.5406707525253296","0.5406707525253296","","","","","","","","","","","",""
"918","151","151","151","0.5453159809112549","0.5453159809112549","0.5453159809112549","","","","","","","","","","","",""
"919","159","159","159","0.5399347543716431","0.5399347543716431","0.5399347543716431","","","","","","","","","","","",""
"920","167","167","167","0.5435419082641602","0.5435419082641602","0.5435419082641602","","","","","","","","","","","",""
"921","175","175","175","0.5398763418197632","0.5398763418197632","0.5398763418197632","","","","","","","","","","","",""
"922","183","183","183","0.5429269671440125","0.5429269671440125","0.5429269671440125","","","","","","","","","","","",""
"923","191","191","191","0.5436343550682068","0.5436343550682068","0.5436343550682068","","","","","","","","","","","",""
"924","199","199","199","0.5395687222480774","0.5395687222480774","0.5395687222480774","","","","","","","","","","","",""
"925","207","207","207","0.5420610308647156","0.5420610308647156","0.5420610308647156","","","","","","","","","","","",""
"926","215","215","215","0.5406904220581055","0.5406904220581055","0.5406904220581055","","","","","","","","","","","",""
"927","223","223","223","0.5436265468597412","0.5436265468597412","0.5436265468597412","","","","","","","","","","","",""
"928","231","231","231","0.5443616509437561","0.5443616509437561","0.5443616509437561","","","","","","","","","","","",""
"929","239","239","239","0.5507350564002991","0.5507350564002991","0.5507350564002991","","","","","","","","","","","",""
"930","247","247","247","0.5444650053977966","0.5444650053977966","0.5444650053977966","","","","","","","","","","","",""
"931","255","255","255","0.5494869351387024","0.5494869351387024","0.5494869351387024","","","","","","","","","","","",""
"932","263","263","263","0.5468288660049438","0.5468288660049438","0.5468288660049438","","","","","","","","","","","",""
"933","271","271","271","0.5483211278915405","0.5483211278915405","0.5483211278915405","","","","","","","","","","","",""
"934","279","279","279","0.548923134803772","0.548923134803772","0.548923134803772","","","","","","","","","","","",""
"935","287","287","287","0.5521800518035889","0.5521800518035889","0.5521800518035889","","","","","","","","","","","",""
"936","295","295","295","0.5517111420631409","0.5517111420631409","0.5517111420631409","","","","","","","","","","","",""
"937","303","303","303","0.5591396689414978","0.5591396689414978","0.5591396689414978","","","","","","","","","","","",""
"938","311","311","311","0.5559842586517334","0.5559842586517334","0.5559842586517334","","","","","","","","","","","",""
"939","319","319","319","0.5576452612876892","0.5576452612876892","0.5576452612876892","","","","","","","","","","","",""
"940","327","327","327","0.5577805042266846","0.5577805042266846","0.5577805042266846","","","","","","","","","","","",""
"941","335","335","335","0.557873547077179","0.557873547077179","0.557873547077179","","","","","","","","","","","",""
"942","343","343","343","0.5590817928314209","0.5590817928314209","0.5590817928314209","","","","","","","","","","","",""
"943","351","351","351","0.5615331530570984","0.5615331530570984","0.5615331530570984","","","","","","","","","","","",""
"944","359","359","359","0.5619205832481384","0.5619205832481384","0.5619205832481384","","","","","","","","","","","",""
"945","367","367","367","0.5635499954223633","0.5635499954223633","0.5635499954223633","","","","","","","","","","","",""
"946","375","375","375","0.5704444050788879","0.5704444050788879","0.5704444050788879","","","","","","","","","","","",""
"947","383","383","383","0.5654938817024231","0.5654938817024231","0.5654938817024231","","","","","","","","","","","",""
"948","391","391","391","0.5680112242698669","0.5680112242698669","0.5680112242698669","","","","","","","","","","","",""
"949","399","399","399","0.565527081489563","0.565527081489563","0.565527081489563","","","","","","","","","","","",""
"950","407","407","407","0.5706638097763062","0.5706638097763062","0.5706638097763062","","","","","","","","","","","",""
"951","415","415","415","0.5690420269966125","0.5690420269966125","0.5690420269966125","","","","","","","","","","","",""
"952","423","423","423","0.5723532438278198","0.5723532438278198","0.5723532438278198","","","","","","","","","","","",""
"953","431","431","431","0.5708640217781067","0.5708640217781067","0.5708640217781067","","","","","","","","","","","",""
"954","439","439","439","0.5682852268218994","0.5682852268218994","0.5682852268218994","","","","","","","","","","","",""
"955","447","447","447","0.568381667137146","0.568381667137146","0.568381667137146","","","","","","","","","","","",""
"956","455","455","455","0.5750628113746643","0.5750628113746643","0.5750628113746643","","","","","","","","","","","",""
"957","463","463","463","0.5778310894966125","0.5778310894966125","0.5778310894966125","","","","","","","","","","","",""
"958","471","471","471","0.578040361404419","0.578040361404419","0.578040361404419","","","","","","","","","","","",""
"959","479","479","479","0.5786232352256775","0.5786232352256775","0.5786232352256775","","","","","","","","","","","",""
"960","487","487","487","0.5775254368782043","0.5775254368782043","0.5775254368782043","","","","","","","","","","","",""
"961","495","495","495","0.580150306224823","0.580150306224823","0.580150306224823","","","","","","","","","","","",""
"962","503","503","503","0.5796298980712891","0.5796298980712891","0.5796298980712891","","","","","","","","","","","",""
"963","511","511","511","0.5807567834854126","0.5807567834854126","0.5807567834854126","","","","","","","","","","","",""
"964","519","519","519","0.5800630450248718","0.5800630450248718","0.5800630450248718","","","","","","","","","","","",""
"965","527","527","527","0.5851749181747437","0.5851749181747437","0.5851749181747437","","","","","","","","","","","",""
"966","535","535","535","0.5841561555862427","0.5841561555862427","0.5841561555862427","","","","","","","","","","","",""
"967","543","543","543","0.5873602628707886","0.5873602628707886","0.5873602628707886","","","","","","","","","","","",""
"968","551","551","551","0.5863296389579773","0.5863296389579773","0.5863296389579773","","","","","","","","","","","",""
"969","559","559","559","0.5879284739494324","0.5879284739494324","0.5879284739494324","","","","","","","","","","","",""
"970","567","567","567","0.5890045166015625","0.5890045166015625","0.5890045166015625","","","","","","","","","","","",""
"971","575","575","575","0.5914462804794312","0.5914462804794312","0.5914462804794312","","","","","","","","","","","",""
"972","583","583","583","0.591029942035675","0.591029942035675","0.591029942035675","","","","","","","","","","","",""
"973","591","591","591","0.5902637839317322","0.5902637839317322","0.5902637839317322","","","","","","","","","","","",""
"974","599","599","599","0.5920907258987427","0.5920907258987427","0.5920907258987427","","","","","","","","","","","",""
"975","607","607","607","0.5914106369018555","0.5914106369018555","0.5914106369018555","","","","","","","","","","","",""
"976","615","615","615","0.5939823389053345","0.5939823389053345","0.5939823389053345","","","","","","","","","","","",""
"977","623","623","623","0.5916246771812439","0.5916246771812439","0.5916246771812439","","","","","","","","","","","",""
"978","631","631","631","0.5919193625450134","0.5919193625450134","0.5919193625450134","","","","","","","","","","","",""
"979","639","639","639","0.5943204760551453","0.5943204760551453","0.5943204760551453","","","","","","","","","","","",""
"980","647","647","647","0.5970965027809143","0.5970965027809143","0.5970965027809143","","","","","","","","","","","",""
"981","655","655","655","0.5989054441452026","0.5989054441452026","0.5989054441452026","","","","","","","","","","","",""
"982","663","663","663","0.602651059627533","0.602651059627533","0.602651059627533","","","","","","","","","","","",""
"983","671","671","671","0.599496603012085","0.599496603012085","0.599496603012085","","","","","","","","","","","",""
"984","679","679","679","0.5988962054252625","0.5988962054252625","0.5988962054252625","","","","","","","","","","","",""
"985","687","687","687","0.6013208627700806","0.6013208627700806","0.6013208627700806","","","","","","","","","","","",""
"986","695","695","695","0.6033095121383667","0.6033095121383667","0.6033095121383667","","","","","","","","","","","",""
