"epoch","16/05 17:25:53 Standard (weights)3 (continued899) - _step","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MAX","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - _step","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm__MAX","29/04 10:06:37 Standard (weights)1 - _step","29/04 10:06:37 Standard (weights)1 - _step__MIN","29/04 10:06:37 Standard (weights)1 - _step__MAX","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm__MIN","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm__MAX"
"718","","","","","","","2293","2293","2293","1.505041241645813","1.505041241645813","1.505041241645813","","","","","",""
"719","","","","","","","2301","2301","2301","1.5050219297409058","1.5050219297409058","1.5050219297409058","","","","","",""
"720","","","","","","","2303","2303","2303","1.505225658416748","1.505225658416748","1.505225658416748","","","","","",""
"721","","","","","","","2311","2311","2311","1.5052694082260132","1.5052694082260132","1.5052694082260132","","","","","",""
"722","","","","","","","2313","2313","2313","1.5048104524612427","1.5048104524612427","1.5048104524612427","","","","","",""
"723","","","","","","","2321","2321","2321","1.5053764581680298","1.5053764581680298","1.5053764581680298","","","","","",""
"724","","","","","","","2323","2323","2323","1.505268931388855","1.505268931388855","1.505268931388855","","","","","",""
"725","","","","","","","2331","2331","2331","1.5052753686904907","1.5052753686904907","1.5052753686904907","","","","","",""
"726","","","","","","","2339","2339","2339","1.5053752660751343","1.5053752660751343","1.5053752660751343","","","","","",""
"727","","","","","","","2341","2341","2341","1.5065333843231201","1.5065333843231201","1.5065333843231201","","","","","",""
"728","","","","","","","2343","2343","2343","1.5062199831008911","1.5062199831008911","1.5062199831008911","","","","","",""
"729","","","","","","","2351","2351","2351","1.507706880569458","1.507706880569458","1.507706880569458","","","","","",""
"730","","","","","","","2353","2353","2353","1.507964015007019","1.507964015007019","1.507964015007019","","","","","",""
"731","","","","","","","2355","2355","2355","1.5060489177703857","1.5060489177703857","1.5060489177703857","","","","","",""
"732","","","","","","","2363","2363","2363","1.5065479278564453","1.5065479278564453","1.5065479278564453","","","","","",""
"733","","","","","","","2365","2365","2365","1.5068986415863037","1.5068986415863037","1.5068986415863037","","","","","",""
"734","","","","","","","2367","2367","2367","1.5058547258377075","1.5058547258377075","1.5058547258377075","","","","","",""
"735","","","","","","","2375","2375","2375","1.5059926509857178","1.5059926509857178","1.5059926509857178","","","","","",""
"736","","","","","","","2383","2383","2383","1.505602240562439","1.505602240562439","1.505602240562439","","","","","",""
"737","","","","","","","2391","2391","2391","1.5055577754974365","1.5055577754974365","1.5055577754974365","","","","","",""
"738","","","","","","","2399","2399","2399","1.506169080734253","1.506169080734253","1.506169080734253","","","","","",""
"739","","","","","","","2407","2407","2407","1.5079329013824463","1.5079329013824463","1.5079329013824463","","","","","",""
"740","","","","","","","2415","2415","2415","1.508067011833191","1.508067011833191","1.508067011833191","","","","","",""
"741","","","","","","","2417","2417","2417","1.5105996131896973","1.5105996131896973","1.5105996131896973","","","","","",""
"742","","","","","","","2419","2419","2419","1.5106455087661743","1.5106455087661743","1.5106455087661743","","","","","",""
"743","","","","","","","2427","2427","2427","1.5106617212295532","1.5106617212295532","1.5106617212295532","","","","","",""
"744","","","","","","","2435","2435","2435","1.5119142532348633","1.5119142532348633","1.5119142532348633","","","","","",""
"745","","","","","","","2443","2443","2443","1.511916160583496","1.511916160583496","1.511916160583496","","","","","",""
"746","","","","","","","2445","2445","2445","1.5119750499725342","1.5119750499725342","1.5119750499725342","","","","","",""
"747","","","","","","","2447","2447","2447","1.5121228694915771","1.5121228694915771","1.5121228694915771","","","","","",""
"748","","","","","","","2449","2449","2449","1.5122092962265015","1.5122092962265015","1.5122092962265015","","","","","",""
"749","","","","","","","2451","2451","2451","1.510989785194397","1.510989785194397","1.510989785194397","","","","","",""
"750","","","","","","","2453","2453","2453","1.5119445323944092","1.5119445323944092","1.5119445323944092","","","","","",""
"751","","","","","","","2461","2461","2461","1.5125821828842163","1.5125821828842163","1.5125821828842163","","","","","",""
"752","","","","","","","2463","2463","2463","1.5116963386535645","1.5116963386535645","1.5116963386535645","","","","","",""
"753","","","","","","","2471","2471","2471","1.512935757637024","1.512935757637024","1.512935757637024","","","","","",""
"754","","","","","","","2479","2479","2479","1.5150505304336548","1.5150505304336548","1.5150505304336548","","","","","",""
"755","","","","","","","2487","2487","2487","1.5153807401657104","1.5153807401657104","1.5153807401657104","","","","","",""
"756","","","","","","","2489","2489","2489","1.5153769254684448","1.5153769254684448","1.5153769254684448","","","","","",""
"757","","","","","","","2497","2497","2497","1.5155258178710938","1.5155258178710938","1.5155258178710938","","","","","",""
"758","","","","","","","2499","2499","2499","1.5159685611724854","1.5159685611724854","1.5159685611724854","","","","","",""
"759","","","","","","","2501","2501","2501","1.5171133279800415","1.5171133279800415","1.5171133279800415","","","","","",""
"760","","","","","","","2509","2509","2509","1.5192397832870483","1.5192397832870483","1.5192397832870483","","","","","",""
"761","","","","","","","2511","2511","2511","1.5203139781951904","1.5203139781951904","1.5203139781951904","","","","","",""
"762","","","","","","","2519","2519","2519","1.5246977806091309","1.5246977806091309","1.5246977806091309","","","","","",""
"763","","","","","","","2527","2527","2527","1.5264755487442017","1.5264755487442017","1.5264755487442017","","","","","",""
"764","","","","","","","2529","2529","2529","1.527260661125183","1.527260661125183","1.527260661125183","","","","","",""
"765","","","","","","","2537","2537","2537","1.5290144681930542","1.5290144681930542","1.5290144681930542","","","","","",""
"766","","","","","","","2539","2539","2539","1.5295597314834595","1.5295597314834595","1.5295597314834595","","","","","",""
"767","","","","","","","2547","2547","2547","1.5295419692993164","1.5295419692993164","1.5295419692993164","","","","","",""
"768","","","","","","","2549","2549","2549","1.5291926860809326","1.5291926860809326","1.5291926860809326","","","","","",""
"769","","","","","","","2557","2557","2557","1.530206322669983","1.530206322669983","1.530206322669983","","","","","",""
"770","","","","","","","2559","2559","2559","1.5305660963058472","1.5305660963058472","1.5305660963058472","","","","","",""
"771","","","","","","","2567","2567","2567","1.533187747001648","1.533187747001648","1.533187747001648","","","","","",""
"772","","","","","","","2569","2569","2569","1.5353987216949463","1.5353987216949463","1.5353987216949463","","","","","",""
"773","","","","","","","2571","2571","2571","1.535412073135376","1.535412073135376","1.535412073135376","","","","","",""
"774","","","","","","","2579","2579","2579","1.534567952156067","1.534567952156067","1.534567952156067","","","","","",""
"775","","","","","","","2581","2581","2581","1.5342029333114624","1.5342029333114624","1.5342029333114624","","","","","",""
"776","","","","","","","2583","2583","2583","1.5341970920562744","1.5341970920562744","1.5341970920562744","","","","","",""
"777","","","","","","","2591","2591","2591","1.5340192317962646","1.5340192317962646","1.5340192317962646","","","","","",""
"778","","","","","","","2593","2593","2593","1.5345386266708374","1.5345386266708374","1.5345386266708374","","","","","",""
"779","","","","","","","2595","2595","2595","1.5344996452331543","1.5344996452331543","1.5344996452331543","","","","","",""
"780","","","","","","","2603","2603","2603","1.5344854593276978","1.5344854593276978","1.5344854593276978","","","","","",""
"781","","","","","","","2605","2605","2605","1.534478783607483","1.534478783607483","1.534478783607483","","","","","",""
"782","","","","","","","2607","2607","2607","1.532897710800171","1.532897710800171","1.532897710800171","","","","","",""
"783","","","","","","","2609","2609","2609","1.5348114967346191","1.5348114967346191","1.5348114967346191","","","","","",""
"784","","","","","","","2617","2617","2617","1.536960482597351","1.536960482597351","1.536960482597351","","","","","",""
"785","","","","","","","2619","2619","2619","1.5387331247329712","1.5387331247329712","1.5387331247329712","","","","","",""
"786","","","","","","","2621","2621","2621","1.5387482643127441","1.5387482643127441","1.5387482643127441","","","","","",""
"787","","","","","","","2623","2623","2623","1.5387097597122192","1.5387097597122192","1.5387097597122192","","","","","",""
"788","","","","","","","2625","2625","2625","1.5389662981033325","1.5389662981033325","1.5389662981033325","","","","","",""
"789","","","","","","","2627","2627","2627","1.5500935316085815","1.5500935316085815","1.5500935316085815","","","","","",""
"790","","","","","","","2629","2629","2629","1.5607174634933472","1.5607174634933472","1.5607174634933472","","","","","",""
"791","","","","","","","2637","2637","2637","1.5628271102905273","1.5628271102905273","1.5628271102905273","","","","","",""
"792","","","","","","","2645","2645","2645","1.5656119585037231","1.5656119585037231","1.5656119585037231","","","","","",""
"793","","","","","","","2653","2653","2653","1.5655088424682617","1.5655088424682617","1.5655088424682617","","","","","",""
"794","","","","","","","2655","2655","2655","1.5659656524658203","1.5659656524658203","1.5659656524658203","","","","","",""
"795","","","","","","","2657","2657","2657","1.5659797191619873","1.5659797191619873","1.5659797191619873","","","","","",""
"796","","","","","","","2665","2665","2665","1.5663868188858032","1.5663868188858032","1.5663868188858032","","","","","",""
"797","","","","","","","2673","2673","2673","1.5675195455551147","1.5675195455551147","1.5675195455551147","","","","","",""
"798","","","","","","","2675","2675","2675","1.5675288438796997","1.5675288438796997","1.5675288438796997","","","","","",""
"799","","","","","","","2677","2677","2677","1.5660653114318848","1.5660653114318848","1.5660653114318848","","","","","",""
"800","","","","","","","2685","2685","2685","1.566665768623352","1.566665768623352","1.566665768623352","","","","","",""
"801","","","","","","","2693","2693","2693","1.5707978010177612","1.5707978010177612","1.5707978010177612","","","","","",""
"802","","","","","","","2701","2701","2701","1.5708001852035522","1.5708001852035522","1.5708001852035522","","","","","",""
"803","","","","","","","2709","2709","2709","1.5711183547973633","1.5711183547973633","1.5711183547973633","","","","","",""
"804","","","","","","","2711","2711","2711","1.576777696609497","1.576777696609497","1.576777696609497","","","","","",""
"805","","","","","","","2719","2719","2719","1.577199101448059","1.577199101448059","1.577199101448059","","","","","",""
"806","","","","","","","2727","2727","2727","1.5770279169082642","1.5770279169082642","1.5770279169082642","","","","","",""
"807","","","","","","","2729","2729","2729","1.5772638320922852","1.5772638320922852","1.5772638320922852","","","","","",""
"808","","","","","","","2737","2737","2737","1.577353835105896","1.577353835105896","1.577353835105896","","","","","",""
"809","","","","","","","2739","2739","2739","1.5775725841522217","1.5775725841522217","1.5775725841522217","","","","","",""
"810","","","","","","","2741","2741","2741","1.5772658586502075","1.5772658586502075","1.5772658586502075","","","","","",""
"811","","","","","","","2749","2749","2749","1.5769716501235962","1.5769716501235962","1.5769716501235962","","","","","",""
"812","","","","","","","2757","2757","2757","1.5769578218460083","1.5769578218460083","1.5769578218460083","","","","","",""
"813","","","","","","","2759","2759","2759","1.5769715309143066","1.5769715309143066","1.5769715309143066","","","","","",""
"814","","","","","","","2767","2767","2767","1.5773260593414307","1.5773260593414307","1.5773260593414307","","","","","",""
"815","","","","","","","2775","2775","2775","1.57785165309906","1.57785165309906","1.57785165309906","","","","","",""
"816","","","","","","","2783","2783","2783","1.577854871749878","1.577854871749878","1.577854871749878","","","","","",""
"817","","","","","","","2785","2785","2785","1.5778366327285767","1.5778366327285767","1.5778366327285767","","","","","",""
"818","","","","","","","2793","2793","2793","1.5778412818908691","1.5778412818908691","1.5778412818908691","","","","","",""
"819","","","","","","","2801","2801","2801","1.577856421470642","1.577856421470642","1.577856421470642","","","","","",""
"820","","","","","","","2809","2809","2809","1.577866792678833","1.577866792678833","1.577866792678833","","","","","",""
"821","","","","","","","2817","2817","2817","1.5779411792755127","1.5779411792755127","1.5779411792755127","","","","","",""
"822","","","","","","","2825","2825","2825","1.578796148300171","1.578796148300171","1.578796148300171","","","","","",""
"823","","","","","","","2833","2833","2833","1.5777575969696045","1.5777575969696045","1.5777575969696045","","","","","",""
"824","","","","","","","2835","2835","2835","1.577757477760315","1.577757477760315","1.577757477760315","","","","","",""
"825","","","","","","","2837","2837","2837","1.5767241716384888","1.5767241716384888","1.5767241716384888","","","","","",""
"826","","","","","","","2839","2839","2839","1.576802134513855","1.576802134513855","1.576802134513855","","","","","",""
"827","","","","","","","2847","2847","2847","1.5766962766647339","1.5766962766647339","1.5766962766647339","","","","","",""
"828","","","","","","","2855","2855","2855","1.578249454498291","1.578249454498291","1.578249454498291","","","","","",""
"829","","","","","","","2863","2863","2863","1.5786664485931396","1.5786664485931396","1.5786664485931396","","","","","",""
"830","","","","","","","2865","2865","2865","1.5791206359863281","1.5791206359863281","1.5791206359863281","","","","","",""
"831","","","","","","","2867","2867","2867","1.579040288925171","1.579040288925171","1.579040288925171","","","","","",""
"832","","","","","","","2869","2869","2869","1.5795754194259644","1.5795754194259644","1.5795754194259644","","","","","",""
"833","","","","","","","2877","2877","2877","1.5788655281066895","1.5788655281066895","1.5788655281066895","","","","","",""
"834","","","","","","","2879","2879","2879","1.5781217813491821","1.5781217813491821","1.5781217813491821","","","","","",""
"835","","","","","","","2881","2881","2881","1.58079195022583","1.58079195022583","1.58079195022583","","","","","",""
"836","","","","","","","2883","2883","2883","1.5807814598083496","1.5807814598083496","1.5807814598083496","","","","","",""
"837","","","","","","","2885","2885","2885","1.5797654390335083","1.5797654390335083","1.5797654390335083","","","","","",""
"838","","","","","","","2887","2887","2887","1.5799763202667236","1.5799763202667236","1.5799763202667236","","","","","",""
"839","","","","","","","2889","2889","2889","1.58012056350708","1.58012056350708","1.58012056350708","","","","","",""
"840","","","","","","","2891","2891","2891","1.5801671743392944","1.5801671743392944","1.5801671743392944","","","","","",""
"841","","","","","","","2899","2899","2899","1.580173373222351","1.580173373222351","1.580173373222351","","","","","",""
"842","","","","","","","2907","2907","2907","1.5805212259292603","1.5805212259292603","1.5805212259292603","","","","","",""
"843","","","","","","","2915","2915","2915","1.588865041732788","1.588865041732788","1.588865041732788","","","","","",""
"844","","","","","","","2917","2917","2917","1.5916223526000977","1.5916223526000977","1.5916223526000977","","","","","",""
"845","","","","","","","2919","2919","2919","1.5919008255004883","1.5919008255004883","1.5919008255004883","","","","","",""
"846","","","","","","","2927","2927","2927","1.592285394668579","1.592285394668579","1.592285394668579","","","","","",""
"847","","","","","","","2929","2929","2929","1.5926427841186523","1.5926427841186523","1.5926427841186523","","","","","",""
"848","","","","","","","2937","2937","2937","1.5943244695663452","1.5943244695663452","1.5943244695663452","","","","","",""
"849","","","","","","","2939","2939","2939","1.5948504209518433","1.5948504209518433","1.5948504209518433","","","","","",""
"850","","","","","","","2941","2941","2941","1.5948493480682373","1.5948493480682373","1.5948493480682373","","","","","",""
"851","","","","","","","2943","2943","2943","1.596206545829773","1.596206545829773","1.596206545829773","","","","","",""
"852","","","","","","","2951","2951","2951","1.598378300666809","1.598378300666809","1.598378300666809","","","","","",""
"853","","","","","","","2959","2959","2959","1.5983713865280151","1.5983713865280151","1.5983713865280151","","","","","",""
"854","","","","","","","2967","2967","2967","1.5985562801361084","1.5985562801361084","1.5985562801361084","","","","","",""
"855","","","","","","","2969","2969","2969","1.5992459058761597","1.5992459058761597","1.5992459058761597","","","","","",""
"856","","","","","","","2971","2971","2971","1.6014002561569214","1.6014002561569214","1.6014002561569214","","","","","",""
"857","","","","","","","2973","2973","2973","1.6019020080566406","1.6019020080566406","1.6019020080566406","","","","","",""
"858","","","","","","","2975","2975","2975","1.603035569190979","1.603035569190979","1.603035569190979","","","","","",""
"859","","","","","","","2977","2977","2977","1.6009581089019775","1.6009581089019775","1.6009581089019775","","","","","",""
"860","","","","","","","2979","2979","2979","1.601073980331421","1.601073980331421","1.601073980331421","","","","","",""
"861","","","","","","","2987","2987","2987","1.6010545492172241","1.6010545492172241","1.6010545492172241","","","","","",""
"862","","","","","","","2995","2995","2995","1.6010576486587524","1.6010576486587524","1.6010576486587524","","","","","",""
"863","","","","","","","2997","2997","2997","1.6010422706604004","1.6010422706604004","1.6010422706604004","","","","","",""
"864","","","","","","","2999","2999","2999","1.6010541915893555","1.6010541915893555","1.6010541915893555","","","","","",""
"865","","","","","","","3007","3007","3007","1.6019039154052734","1.6019039154052734","1.6019039154052734","","","","","",""
"866","","","","","","","3015","3015","3015","1.6018966436386108","1.6018966436386108","1.6018966436386108","","","","","",""
"867","","","","","","","3017","3017","3017","1.602023720741272","1.602023720741272","1.602023720741272","","","","","",""
"868","","","","","","","3019","3019","3019","1.601183295249939","1.601183295249939","1.601183295249939","","","","","",""
"869","","","","","","","3021","3021","3021","1.6012781858444214","1.6012781858444214","1.6012781858444214","","","","","",""
"870","","","","","","","3029","3029","3029","1.6040947437286377","1.6040947437286377","1.6040947437286377","","","","","",""
"871","","","","","","","3037","3037","3037","1.6040973663330078","1.6040973663330078","1.6040973663330078","","","","","",""
"872","","","","","","","3039","3039","3039","1.6042143106460571","1.6042143106460571","1.6042143106460571","","","","","",""
"873","","","","","","","3047","3047","3047","1.6045795679092407","1.6045795679092407","1.6045795679092407","","","","","",""
"874","","","","","","","3049","3049","3049","1.6047775745391846","1.6047775745391846","1.6047775745391846","","","","","",""
"875","","","","","","","3057","3057","3057","1.6036478281021118","1.6036478281021118","1.6036478281021118","","","","","",""
"876","","","","","","","3065","3065","3065","1.6036051511764526","1.6036051511764526","1.6036051511764526","","","","","",""
"877","","","","","","","3073","3073","3073","1.6037615537643433","1.6037615537643433","1.6037615537643433","","","","","",""
"878","","","","","","","3075","3075","3075","1.6037888526916504","1.6037888526916504","1.6037888526916504","","","","","",""
"879","","","","","","","3083","3083","3083","1.604249119758606","1.604249119758606","1.604249119758606","","","","","",""
"880","","","","","","","3091","3091","3091","1.6042348146438599","1.6042348146438599","1.6042348146438599","","","","","",""
"881","","","","","","","3099","3099","3099","1.6042460203170776","1.6042460203170776","1.6042460203170776","","","","","",""
"882","","","","","","","3101","3101","3101","1.604597806930542","1.604597806930542","1.604597806930542","","","","","",""
"883","","","","","","","3103","3103","3103","1.6043672561645508","1.6043672561645508","1.6043672561645508","","","","","",""
"884","","","","","","","3111","3111","3111","1.6043822765350342","1.6043822765350342","1.6043822765350342","","","","","",""
"885","","","","","","","3113","3113","3113","1.6054946184158325","1.6054946184158325","1.6054946184158325","","","","","",""
"886","","","","","","","3121","3121","3121","1.6059707403182983","1.6059707403182983","1.6059707403182983","","","","","",""
"887","","","","","","","3129","3129","3129","1.6050593852996826","1.6050593852996826","1.6050593852996826","","","","","",""
"888","","","","","","","3131","3131","3131","1.6050618886947632","1.6050618886947632","1.6050618886947632","","","","","",""
"889","","","","","","","3139","3139","3139","1.6027857065200806","1.6027857065200806","1.6027857065200806","","","","","",""
"890","","","","","","","3141","3141","3141","1.6043829917907715","1.6043829917907715","1.6043829917907715","","","","","",""
"891","","","","","","","3149","3149","3149","1.6049563884735107","1.6049563884735107","1.6049563884735107","","","","","",""
"892","","","","","","","3157","3157","3157","1.6052393913269043","1.6052393913269043","1.6052393913269043","","","","","",""
"893","","","","","","","3165","3165","3165","1.605224609375","1.605224609375","1.605224609375","","","","","",""
"894","","","","","","","3167","3167","3167","1.6055032014846802","1.6055032014846802","1.6055032014846802","","","","","",""
"895","","","","","","","3175","3175","3175","1.6054680347442627","1.6054680347442627","1.6054680347442627","","","","","",""
"896","","","","","","","3183","3183","3183","1.6078330278396606","1.6078330278396606","1.6078330278396606","","","","","",""
"897","","","","","","","3185","3185","3185","1.6078267097473145","1.6078267097473145","1.6078267097473145","","","","","",""
"898","","","","","","","3187","3187","3187","1.6080302000045776","1.6080302000045776","1.6080302000045776","","","","","",""
"899","","","","","","","3189","3189","3189","1.6095653772354126","1.6095653772354126","1.6095653772354126","","","","","",""
"900","7","7","7","1.6097248792648315","1.6097248792648315","1.6097248792648315","3197","3197","3197","1.6098673343658447","1.6098673343658447","1.6098673343658447","","","","","",""
"901","15","15","15","1.6097170114517212","1.6097170114517212","1.6097170114517212","3199","3199","3199","1.6094160079956055","1.6094160079956055","1.6094160079956055","","","","","",""
"902","23","23","23","1.6103041172027588","1.6103041172027588","1.6103041172027588","3207","3207","3207","1.6097848415374756","1.6097848415374756","1.6097848415374756","","","","","",""
"903","31","31","31","1.607958436012268","1.607958436012268","1.607958436012268","","","","","","","","","","","",""
"904","39","39","39","1.6088651418685913","1.6088651418685913","1.6088651418685913","","","","","","","","","","","",""
"905","47","47","47","1.6088711023330688","1.6088711023330688","1.6088711023330688","","","","","","","","","","","",""
"906","55","55","55","1.6099506616592407","1.6099506616592407","1.6099506616592407","","","","","","","","","","","",""
"907","63","63","63","1.6109821796417236","1.6109821796417236","1.6109821796417236","","","","","","","","","","","",""
"908","71","71","71","1.6128782033920288","1.6128782033920288","1.6128782033920288","","","","","","","","","","","",""
"909","79","79","79","1.6134639978408813","1.6134639978408813","1.6134639978408813","","","","","","","","","","","",""
"910","87","87","87","1.613552451133728","1.613552451133728","1.613552451133728","","","","","","","","","","","",""
"911","95","95","95","1.6129710674285889","1.6129710674285889","1.6129710674285889","","","","","","","","","","","",""
"912","103","103","103","1.6123812198638916","1.6123812198638916","1.6123812198638916","","","","","","","","","","","",""
"913","111","111","111","1.612346887588501","1.612346887588501","1.612346887588501","","","","","","","","","","","",""
"914","119","119","119","1.6137057542800903","1.6137057542800903","1.6137057542800903","","","","","","","","","","","",""
"915","127","127","127","1.616615653038025","1.616615653038025","1.616615653038025","","","","","","","","","","","",""
"916","135","135","135","1.6182732582092285","1.6182732582092285","1.6182732582092285","","","","","","","","","","","",""
"917","143","143","143","1.6193547248840332","1.6193547248840332","1.6193547248840332","","","","","","","","","","","",""
"918","151","151","151","1.6199896335601807","1.6199896335601807","1.6199896335601807","","","","","","","","","","","",""
"919","159","159","159","1.6195632219314575","1.6195632219314575","1.6195632219314575","","","","","","","","","","","",""
"920","167","167","167","1.6210517883300781","1.6210517883300781","1.6210517883300781","","","","","","","","","","","",""
"921","175","175","175","1.6210863590240479","1.6210863590240479","1.6210863590240479","","","","","","","","","","","",""
"922","183","183","183","1.6210774183273315","1.6210774183273315","1.6210774183273315","","","","","","","","","","","",""
"923","191","191","191","1.620775580406189","1.620775580406189","1.620775580406189","","","","","","","","","","","",""
"924","199","199","199","1.6232521533966064","1.6232521533966064","1.6232521533966064","","","","","","","","","","","",""
"925","207","207","207","1.6306231021881104","1.6306231021881104","1.6306231021881104","","","","","","","","","","","",""
"926","215","215","215","1.631744146347046","1.631744146347046","1.631744146347046","","","","","","","","","","","",""
"927","223","223","223","1.6331180334091187","1.6331180334091187","1.6331180334091187","","","","","","","","","","","",""
"928","231","231","231","1.6344908475875854","1.6344908475875854","1.6344908475875854","","","","","","","","","","","",""
"929","239","239","239","1.6391072273254395","1.6391072273254395","1.6391072273254395","","","","","","","","","","","",""
"930","247","247","247","1.6404649019241333","1.6404649019241333","1.6404649019241333","","","","","","","","","","","",""
"931","255","255","255","1.6407678127288818","1.6407678127288818","1.6407678127288818","","","","","","","","","","","",""
"932","263","263","263","1.6420738697052002","1.6420738697052002","1.6420738697052002","","","","","","","","","","","",""
"933","271","271","271","1.6410026550292969","1.6410026550292969","1.6410026550292969","","","","","","","","","","","",""
"934","279","279","279","1.6402497291564941","1.6402497291564941","1.6402497291564941","","","","","","","","","","","",""
"935","287","287","287","1.6400705575942993","1.6400705575942993","1.6400705575942993","","","","","","","","","","","",""
"936","295","295","295","1.6443673372268677","1.6443673372268677","1.6443673372268677","","","","","","","","","","","",""
"937","303","303","303","1.6480249166488647","1.6480249166488647","1.6480249166488647","","","","","","","","","","","",""
"938","311","311","311","1.6478952169418335","1.6478952169418335","1.6478952169418335","","","","","","","","","","","",""
"939","319","319","319","1.647506833076477","1.647506833076477","1.647506833076477","","","","","","","","","","","",""
"940","327","327","327","1.6492611169815063","1.6492611169815063","1.6492611169815063","","","","","","","","","","","",""
"941","335","335","335","1.6493902206420898","1.6493902206420898","1.6493902206420898","","","","","","","","","","","",""
"942","343","343","343","1.649509072303772","1.649509072303772","1.649509072303772","","","","","","","","","","","",""
"943","351","351","351","1.651032567024231","1.651032567024231","1.651032567024231","","","","","","","","","","","",""
"944","359","359","359","1.6504303216934204","1.6504303216934204","1.6504303216934204","","","","","","","","","","","",""
"945","367","367","367","1.6512575149536133","1.6512575149536133","1.6512575149536133","","","","","","","","","","","",""
"946","375","375","375","1.6518067121505737","1.6518067121505737","1.6518067121505737","","","","","","","","","","","",""
"947","383","383","383","1.6579062938690186","1.6579062938690186","1.6579062938690186","","","","","","","","","","","",""
"948","391","391","391","1.6578863859176636","1.6578863859176636","1.6578863859176636","","","","","","","","","","","",""
"949","399","399","399","1.6573665142059326","1.6573665142059326","1.6573665142059326","","","","","","","","","","","",""
"950","407","407","407","1.6570866107940674","1.6570866107940674","1.6570866107940674","","","","","","","","","","","",""
"951","415","415","415","1.657637119293213","1.657637119293213","1.657637119293213","","","","","","","","","","","",""
"952","423","423","423","1.6576398611068726","1.6576398611068726","1.6576398611068726","","","","","","","","","","","",""
"953","431","431","431","1.6570279598236084","1.6570279598236084","1.6570279598236084","","","","","","","","","","","",""
"954","439","439","439","1.6578474044799805","1.6578474044799805","1.6578474044799805","","","","","","","","","","","",""
"955","447","447","447","1.6564176082611084","1.6564176082611084","1.6564176082611084","","","","","","","","","","","",""
"956","455","455","455","1.6593245267868042","1.6593245267868042","1.6593245267868042","","","","","","","","","","","",""
"957","463","463","463","1.6612815856933594","1.6612815856933594","1.6612815856933594","","","","","","","","","","","",""
"958","471","471","471","1.6618229150772095","1.6618229150772095","1.6618229150772095","","","","","","","","","","","",""
"959","479","479","479","1.6627862453460693","1.6627862453460693","1.6627862453460693","","","","","","","","","","","",""
"960","487","487","487","1.663330316543579","1.663330316543579","1.663330316543579","","","","","","","","","","","",""
"961","495","495","495","1.6641514301300049","1.6641514301300049","1.6641514301300049","","","","","","","","","","","",""
"962","503","503","503","1.6655564308166504","1.6655564308166504","1.6655564308166504","","","","","","","","","","","",""
"963","511","511","511","1.6655505895614624","1.6655505895614624","1.6655505895614624","","","","","","","","","","","",""
"964","519","519","519","1.6659464836120605","1.6659464836120605","1.6659464836120605","","","","","","","","","","","",""
"965","527","527","527","1.6675190925598145","1.6675190925598145","1.6675190925598145","","","","","","","","","","","",""
"966","535","535","535","1.6679843664169312","1.6679843664169312","1.6679843664169312","","","","","","","","","","","",""
"967","543","543","543","1.6682153940200806","1.6682153940200806","1.6682153940200806","","","","","","","","","","","",""
"968","551","551","551","1.6683999300003052","1.6683999300003052","1.6683999300003052","","","","","","","","","","","",""
"969","559","559","559","1.666323184967041","1.666323184967041","1.666323184967041","","","","","","","","","","","",""
"970","567","567","567","1.6684155464172363","1.6684155464172363","1.6684155464172363","","","","","","","","","","","",""
"971","575","575","575","1.6703687906265259","1.6703687906265259","1.6703687906265259","","","","","","","","","","","",""
"972","583","583","583","1.6717188358306885","1.6717188358306885","1.6717188358306885","","","","","","","","","","","",""
"973","591","591","591","1.671459674835205","1.671459674835205","1.671459674835205","","","","","","","","","","","",""
"974","599","599","599","1.6719090938568115","1.6719090938568115","1.6719090938568115","","","","","","","","","","","",""
"975","607","607","607","1.6721367835998535","1.6721367835998535","1.6721367835998535","","","","","","","","","","","",""
"976","615","615","615","1.67178475856781","1.67178475856781","1.67178475856781","","","","","","","","","","","",""
"977","623","623","623","1.6722266674041748","1.6722266674041748","1.6722266674041748","","","","","","","","","","","",""
"978","631","631","631","1.6748077869415283","1.6748077869415283","1.6748077869415283","","","","","","","","","","","",""
"979","639","639","639","1.676401138305664","1.676401138305664","1.676401138305664","","","","","","","","","","","",""
