"epoch","16/05 17:25:53 Standard (weights)3 (continued899) - _step","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MAX","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_conv_layers.5.conv.weight_orig_norm","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_conv_layers.5.conv.weight_orig_norm__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_conv_layers.5.conv.weight_orig_norm__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - _step","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_conv_layers.5.conv.weight_orig_norm","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_conv_layers.5.conv.weight_orig_norm__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_conv_layers.5.conv.weight_orig_norm__MAX","29/04 10:06:37 Standard (weights)1 - _step","29/04 10:06:37 Standard (weights)1 - _step__MIN","29/04 10:06:37 Standard (weights)1 - _step__MAX","29/04 10:06:37 Standard (weights)1 - Discriminator_conv_layers.5.conv.weight_orig_norm","29/04 10:06:37 Standard (weights)1 - Discriminator_conv_layers.5.conv.weight_orig_norm__MIN","29/04 10:06:37 Standard (weights)1 - Discriminator_conv_layers.5.conv.weight_orig_norm__MAX"
"763","","","","","","","2527","2527","2527","31.76061248779297","31.76061248779297","31.76061248779297","","","","","",""
"764","","","","","","","2529","2529","2529","31.787166595458984","31.787166595458984","31.787166595458984","","","","","",""
"765","","","","","","","2537","2537","2537","31.80618667602539","31.80618667602539","31.80618667602539","","","","","",""
"766","","","","","","","2539","2539","2539","31.841434478759766","31.841434478759766","31.841434478759766","","","","","",""
"767","","","","","","","2547","2547","2547","31.816322326660156","31.816322326660156","31.816322326660156","","","","","",""
"768","","","","","","","2549","2549","2549","31.79224967956543","31.79224967956543","31.79224967956543","","","","","",""
"769","","","","","","","2557","2557","2557","31.80207061767578","31.80207061767578","31.80207061767578","","","","","",""
"770","","","","","","","2559","2559","2559","31.801450729370117","31.801450729370117","31.801450729370117","","","","","",""
"771","","","","","","","2567","2567","2567","31.81844711303711","31.81844711303711","31.81844711303711","","","","","",""
"772","","","","","","","2569","2569","2569","31.974977493286133","31.974977493286133","31.974977493286133","","","","","",""
"773","","","","","","","2571","2571","2571","32.02236557006836","32.02236557006836","32.02236557006836","","","","","",""
"774","","","","","","","2579","2579","2579","31.984373092651367","31.984373092651367","31.984373092651367","","","","","",""
"775","","","","","","","2581","2581","2581","32.01205825805664","32.01205825805664","32.01205825805664","","","","","",""
"776","","","","","","","2583","2583","2583","32.00094223022461","32.00094223022461","32.00094223022461","","","","","",""
"777","","","","","","","2591","2591","2591","32.10240936279297","32.10240936279297","32.10240936279297","","","","","",""
"778","","","","","","","2593","2593","2593","32.018280029296875","32.018280029296875","32.018280029296875","","","","","",""
"779","","","","","","","2595","2595","2595","32.03620529174805","32.03620529174805","32.03620529174805","","","","","",""
"780","","","","","","","2603","2603","2603","32.070743560791016","32.070743560791016","32.070743560791016","","","","","",""
"781","","","","","","","2605","2605","2605","32.045467376708984","32.045467376708984","32.045467376708984","","","","","",""
"782","","","","","","","2607","2607","2607","32.15041732788086","32.15041732788086","32.15041732788086","","","","","",""
"783","","","","","","","2609","2609","2609","32.09459686279297","32.09459686279297","32.09459686279297","","","","","",""
"784","","","","","","","2617","2617","2617","32.07736587524414","32.07736587524414","32.07736587524414","","","","","",""
"785","","","","","","","2619","2619","2619","32.1819953918457","32.1819953918457","32.1819953918457","","","","","",""
"786","","","","","","","2621","2621","2621","32.16436767578125","32.16436767578125","32.16436767578125","","","","","",""
"787","","","","","","","2623","2623","2623","32.19915008544922","32.19915008544922","32.19915008544922","","","","","",""
"788","","","","","","","2625","2625","2625","32.22735595703125","32.22735595703125","32.22735595703125","","","","","",""
"789","","","","","","","2627","2627","2627","32.272274017333984","32.272274017333984","32.272274017333984","","","","","",""
"790","","","","","","","2629","2629","2629","32.30127716064453","32.30127716064453","32.30127716064453","","","","","",""
"791","","","","","","","2637","2637","2637","32.34923553466797","32.34923553466797","32.34923553466797","","","","","",""
"792","","","","","","","2645","2645","2645","32.43819808959961","32.43819808959961","32.43819808959961","","","","","",""
"793","","","","","","","2653","2653","2653","32.40620040893555","32.40620040893555","32.40620040893555","","","","","",""
"794","","","","","","","2655","2655","2655","32.43758773803711","32.43758773803711","32.43758773803711","","","","","",""
"795","","","","","","","2657","2657","2657","32.4500846862793","32.4500846862793","32.4500846862793","","","","","",""
"796","","","","","","","2665","2665","2665","32.454044342041016","32.454044342041016","32.454044342041016","","","","","",""
"797","","","","","","","2673","2673","2673","32.467262268066406","32.467262268066406","32.467262268066406","","","","","",""
"798","","","","","","","2675","2675","2675","32.43533706665039","32.43533706665039","32.43533706665039","","","","","",""
"799","","","","","","","2677","2677","2677","32.466835021972656","32.466835021972656","32.466835021972656","","","","","",""
"800","","","","","","","2685","2685","2685","32.92569351196289","32.92569351196289","32.92569351196289","","","","","",""
"801","","","","","","","2693","2693","2693","32.538368225097656","32.538368225097656","32.538368225097656","","","","","",""
"802","","","","","","","2701","2701","2701","32.57856369018555","32.57856369018555","32.57856369018555","","","","","",""
"803","","","","","","","2709","2709","2709","32.5620231628418","32.5620231628418","32.5620231628418","","","","","",""
"804","","","","","","","2711","2711","2711","32.5731315612793","32.5731315612793","32.5731315612793","","","","","",""
"805","","","","","","","2719","2719","2719","32.59395980834961","32.59395980834961","32.59395980834961","","","","","",""
"806","","","","","","","2727","2727","2727","32.629364013671875","32.629364013671875","32.629364013671875","","","","","",""
"807","","","","","","","2729","2729","2729","32.641502380371094","32.641502380371094","32.641502380371094","","","","","",""
"808","","","","","","","2737","2737","2737","32.610137939453125","32.610137939453125","32.610137939453125","","","","","",""
"809","","","","","","","2739","2739","2739","32.63850784301758","32.63850784301758","32.63850784301758","","","","","",""
"810","","","","","","","2741","2741","2741","32.73701095581055","32.73701095581055","32.73701095581055","","","","","",""
"811","","","","","","","2749","2749","2749","32.7303466796875","32.7303466796875","32.7303466796875","","","","","",""
"812","","","","","","","2757","2757","2757","32.77937698364258","32.77937698364258","32.77937698364258","","","","","",""
"813","","","","","","","2759","2759","2759","32.78772735595703","32.78772735595703","32.78772735595703","","","","","",""
"814","","","","","","","2767","2767","2767","32.825077056884766","32.825077056884766","32.825077056884766","","","","","",""
"815","","","","","","","2775","2775","2775","32.83837890625","32.83837890625","32.83837890625","","","","","",""
"816","","","","","","","2783","2783","2783","32.82678985595703","32.82678985595703","32.82678985595703","","","","","",""
"817","","","","","","","2785","2785","2785","32.83256149291992","32.83256149291992","32.83256149291992","","","","","",""
"818","","","","","","","2793","2793","2793","32.8328857421875","32.8328857421875","32.8328857421875","","","","","",""
"819","","","","","","","2801","2801","2801","32.859989166259766","32.859989166259766","32.859989166259766","","","","","",""
"820","","","","","","","2809","2809","2809","32.834800720214844","32.834800720214844","32.834800720214844","","","","","",""
"821","","","","","","","2817","2817","2817","32.9417610168457","32.9417610168457","32.9417610168457","","","","","",""
"822","","","","","","","2825","2825","2825","32.92024612426758","32.92024612426758","32.92024612426758","","","","","",""
"823","","","","","","","2833","2833","2833","32.94947052001953","32.94947052001953","32.94947052001953","","","","","",""
"824","","","","","","","2835","2835","2835","32.96931838989258","32.96931838989258","32.96931838989258","","","","","",""
"825","","","","","","","2837","2837","2837","32.97740936279297","32.97740936279297","32.97740936279297","","","","","",""
"826","","","","","","","2839","2839","2839","33.01454162597656","33.01454162597656","33.01454162597656","","","","","",""
"827","","","","","","","2847","2847","2847","33.06062698364258","33.06062698364258","33.06062698364258","","","","","",""
"828","","","","","","","2855","2855","2855","33.032867431640625","33.032867431640625","33.032867431640625","","","","","",""
"829","","","","","","","2863","2863","2863","33.06871032714844","33.06871032714844","33.06871032714844","","","","","",""
"830","","","","","","","2865","2865","2865","33.09663391113281","33.09663391113281","33.09663391113281","","","","","",""
"831","","","","","","","2867","2867","2867","33.08330535888672","33.08330535888672","33.08330535888672","","","","","",""
"832","","","","","","","2869","2869","2869","33.11978530883789","33.11978530883789","33.11978530883789","","","","","",""
"833","","","","","","","2877","2877","2877","33.10297393798828","33.10297393798828","33.10297393798828","","","","","",""
"834","","","","","","","2879","2879","2879","33.218544006347656","33.218544006347656","33.218544006347656","","","","","",""
"835","","","","","","","2881","2881","2881","33.1721076965332","33.1721076965332","33.1721076965332","","","","","",""
"836","","","","","","","2883","2883","2883","33.200927734375","33.200927734375","33.200927734375","","","","","",""
"837","","","","","","","2885","2885","2885","33.22358703613281","33.22358703613281","33.22358703613281","","","","","",""
"838","","","","","","","2887","2887","2887","33.21072769165039","33.21072769165039","33.21072769165039","","","","","",""
"839","","","","","","","2889","2889","2889","33.247291564941406","33.247291564941406","33.247291564941406","","","","","",""
"840","","","","","","","2891","2891","2891","33.26985168457031","33.26985168457031","33.26985168457031","","","","","",""
"841","","","","","","","2899","2899","2899","33.26848220825195","33.26848220825195","33.26848220825195","","","","","",""
"842","","","","","","","2907","2907","2907","33.29002380371094","33.29002380371094","33.29002380371094","","","","","",""
"843","","","","","","","2915","2915","2915","33.28132629394531","33.28132629394531","33.28132629394531","","","","","",""
"844","","","","","","","2917","2917","2917","33.274314880371094","33.274314880371094","33.274314880371094","","","","","",""
"845","","","","","","","2919","2919","2919","33.4065055847168","33.4065055847168","33.4065055847168","","","","","",""
"846","","","","","","","2927","2927","2927","33.38829803466797","33.38829803466797","33.38829803466797","","","","","",""
"847","","","","","","","2929","2929","2929","33.415733337402344","33.415733337402344","33.415733337402344","","","","","",""
"848","","","","","","","2937","2937","2937","33.423126220703125","33.423126220703125","33.423126220703125","","","","","",""
"849","","","","","","","2939","2939","2939","33.43571472167969","33.43571472167969","33.43571472167969","","","","","",""
"850","","","","","","","2941","2941","2941","33.475730895996094","33.475730895996094","33.475730895996094","","","","","",""
"851","","","","","","","2943","2943","2943","33.62331771850586","33.62331771850586","33.62331771850586","","","","","",""
"852","","","","","","","2951","2951","2951","33.516109466552734","33.516109466552734","33.516109466552734","","","","","",""
"853","","","","","","","2959","2959","2959","33.49042510986328","33.49042510986328","33.49042510986328","","","","","",""
"854","","","","","","","2967","2967","2967","33.49833297729492","33.49833297729492","33.49833297729492","","","","","",""
"855","","","","","","","2969","2969","2969","33.50379180908203","33.50379180908203","33.50379180908203","","","","","",""
"856","","","","","","","2971","2971","2971","33.56753158569336","33.56753158569336","33.56753158569336","","","","","",""
"857","","","","","","","2973","2973","2973","33.637325286865234","33.637325286865234","33.637325286865234","","","","","",""
"858","","","","","","","2975","2975","2975","33.78398895263672","33.78398895263672","33.78398895263672","","","","","",""
"859","","","","","","","2977","2977","2977","33.70005798339844","33.70005798339844","33.70005798339844","","","","","",""
"860","","","","","","","2979","2979","2979","33.73187255859375","33.73187255859375","33.73187255859375","","","","","",""
"861","","","","","","","2987","2987","2987","33.77577209472656","33.77577209472656","33.77577209472656","","","","","",""
"862","","","","","","","2995","2995","2995","33.776344299316406","33.776344299316406","33.776344299316406","","","","","",""
"863","","","","","","","2997","2997","2997","33.78900146484375","33.78900146484375","33.78900146484375","","","","","",""
"864","","","","","","","2999","2999","2999","33.7802619934082","33.7802619934082","33.7802619934082","","","","","",""
"865","","","","","","","3007","3007","3007","33.795902252197266","33.795902252197266","33.795902252197266","","","","","",""
"866","","","","","","","3015","3015","3015","33.82452392578125","33.82452392578125","33.82452392578125","","","","","",""
"867","","","","","","","3017","3017","3017","33.84128189086914","33.84128189086914","33.84128189086914","","","","","",""
"868","","","","","","","3019","3019","3019","33.85709762573242","33.85709762573242","33.85709762573242","","","","","",""
"869","","","","","","","3021","3021","3021","33.92555236816406","33.92555236816406","33.92555236816406","","","","","",""
"870","","","","","","","3029","3029","3029","33.9503059387207","33.9503059387207","33.9503059387207","","","","","",""
"871","","","","","","","3037","3037","3037","33.92153549194336","33.92153549194336","33.92153549194336","","","","","",""
"872","","","","","","","3039","3039","3039","33.93000793457031","33.93000793457031","33.93000793457031","","","","","",""
"873","","","","","","","3047","3047","3047","33.99032974243164","33.99032974243164","33.99032974243164","","","","","",""
"874","","","","","","","3049","3049","3049","33.95406723022461","33.95406723022461","33.95406723022461","","","","","",""
"875","","","","","","","3057","3057","3057","33.995975494384766","33.995975494384766","33.995975494384766","","","","","",""
"876","","","","","","","3065","3065","3065","34.0195198059082","34.0195198059082","34.0195198059082","","","","","",""
"877","","","","","","","3073","3073","3073","34.01797866821289","34.01797866821289","34.01797866821289","","","","","",""
"878","","","","","","","3075","3075","3075","33.98527908325195","33.98527908325195","33.98527908325195","","","","","",""
"879","","","","","","","3083","3083","3083","34.090091705322266","34.090091705322266","34.090091705322266","","","","","",""
"880","","","","","","","3091","3091","3091","34.1427001953125","34.1427001953125","34.1427001953125","","","","","",""
"881","","","","","","","3099","3099","3099","34.09794998168945","34.09794998168945","34.09794998168945","","","","","",""
"882","","","","","","","3101","3101","3101","34.124080657958984","34.124080657958984","34.124080657958984","","","","","",""
"883","","","","","","","3103","3103","3103","34.135711669921875","34.135711669921875","34.135711669921875","","","","","",""
"884","","","","","","","3111","3111","3111","34.17308807373047","34.17308807373047","34.17308807373047","","","","","",""
"885","","","","","","","3113","3113","3113","34.19426727294922","34.19426727294922","34.19426727294922","","","","","",""
"886","","","","","","","3121","3121","3121","34.1956672668457","34.1956672668457","34.1956672668457","","","","","",""
"887","","","","","","","3129","3129","3129","34.22431182861328","34.22431182861328","34.22431182861328","","","","","",""
"888","","","","","","","3131","3131","3131","34.199825286865234","34.199825286865234","34.199825286865234","","","","","",""
"889","","","","","","","3139","3139","3139","34.259071350097656","34.259071350097656","34.259071350097656","","","","","",""
"890","","","","","","","3141","3141","3141","34.26559829711914","34.26559829711914","34.26559829711914","","","","","",""
"891","","","","","","","3149","3149","3149","34.28546905517578","34.28546905517578","34.28546905517578","","","","","",""
"892","","","","","","","3157","3157","3157","34.273677825927734","34.273677825927734","34.273677825927734","","","","","",""
"893","","","","","","","3165","3165","3165","34.266475677490234","34.266475677490234","34.266475677490234","","","","","",""
"894","","","","","","","3167","3167","3167","34.48638916015625","34.48638916015625","34.48638916015625","","","","","",""
"895","","","","","","","3175","3175","3175","34.41926956176758","34.41926956176758","34.41926956176758","","","","","",""
"896","","","","","","","3183","3183","3183","34.48138427734375","34.48138427734375","34.48138427734375","","","","","",""
"897","","","","","","","3185","3185","3185","34.472015380859375","34.472015380859375","34.472015380859375","","","","","",""
"898","","","","","","","3187","3187","3187","34.485904693603516","34.485904693603516","34.485904693603516","","","","","",""
"899","","","","","","","3189","3189","3189","34.514556884765625","34.514556884765625","34.514556884765625","","","","","",""
"900","7","7","7","34.516273498535156","34.516273498535156","34.516273498535156","3197","3197","3197","34.49814224243164","34.49814224243164","34.49814224243164","","","","","",""
"901","15","15","15","34.512428283691406","34.512428283691406","34.512428283691406","3199","3199","3199","34.53583526611328","34.53583526611328","34.53583526611328","","","","","",""
"902","23","23","23","34.880531311035156","34.880531311035156","34.880531311035156","3207","3207","3207","34.513423919677734","34.513423919677734","34.513423919677734","","","","","",""
"903","31","31","31","34.706787109375","34.706787109375","34.706787109375","","","","","","","","","","","",""
"904","39","39","39","34.70391845703125","34.70391845703125","34.70391845703125","","","","","","","","","","","",""
"905","47","47","47","34.73110580444336","34.73110580444336","34.73110580444336","","","","","","","","","","","",""
"906","55","55","55","34.757164001464844","34.757164001464844","34.757164001464844","","","","","","","","","","","",""
"907","63","63","63","34.79569625854492","34.79569625854492","34.79569625854492","","","","","","","","","","","",""
"908","71","71","71","34.804969787597656","34.804969787597656","34.804969787597656","","","","","","","","","","","",""
"909","79","79","79","34.80448532104492","34.80448532104492","34.80448532104492","","","","","","","","","","","",""
"910","87","87","87","34.810733795166016","34.810733795166016","34.810733795166016","","","","","","","","","","","",""
"911","95","95","95","34.983036041259766","34.983036041259766","34.983036041259766","","","","","","","","","","","",""
"912","103","103","103","34.976165771484375","34.976165771484375","34.976165771484375","","","","","","","","","","","",""
"913","111","111","111","35.01285171508789","35.01285171508789","35.01285171508789","","","","","","","","","","","",""
"914","119","119","119","35.04770278930664","35.04770278930664","35.04770278930664","","","","","","","","","","","",""
"915","127","127","127","35.04420852661133","35.04420852661133","35.04420852661133","","","","","","","","","","","",""
"916","135","135","135","35.06993103027344","35.06993103027344","35.06993103027344","","","","","","","","","","","",""
"917","143","143","143","35.07272720336914","35.07272720336914","35.07272720336914","","","","","","","","","","","",""
"918","151","151","151","35.099449157714844","35.099449157714844","35.099449157714844","","","","","","","","","","","",""
"919","159","159","159","35.16552734375","35.16552734375","35.16552734375","","","","","","","","","","","",""
"920","167","167","167","35.11664581298828","35.11664581298828","35.11664581298828","","","","","","","","","","","",""
"921","175","175","175","35.140525817871094","35.140525817871094","35.140525817871094","","","","","","","","","","","",""
"922","183","183","183","35.14946746826172","35.14946746826172","35.14946746826172","","","","","","","","","","","",""
"923","191","191","191","35.10257339477539","35.10257339477539","35.10257339477539","","","","","","","","","","","",""
"924","199","199","199","35.131534576416016","35.131534576416016","35.131534576416016","","","","","","","","","","","",""
"925","207","207","207","35.17403030395508","35.17403030395508","35.17403030395508","","","","","","","","","","","",""
"926","215","215","215","35.20439529418945","35.20439529418945","35.20439529418945","","","","","","","","","","","",""
"927","223","223","223","35.22236633300781","35.22236633300781","35.22236633300781","","","","","","","","","","","",""
"928","231","231","231","36.077301025390625","36.077301025390625","36.077301025390625","","","","","","","","","","","",""
"929","239","239","239","35.41603088378906","35.41603088378906","35.41603088378906","","","","","","","","","","","",""
"930","247","247","247","35.418087005615234","35.418087005615234","35.418087005615234","","","","","","","","","","","",""
"931","255","255","255","35.418846130371094","35.418846130371094","35.418846130371094","","","","","","","","","","","",""
"932","263","263","263","35.434295654296875","35.434295654296875","35.434295654296875","","","","","","","","","","","",""
"933","271","271","271","35.43033218383789","35.43033218383789","35.43033218383789","","","","","","","","","","","",""
"934","279","279","279","35.48603057861328","35.48603057861328","35.48603057861328","","","","","","","","","","","",""
"935","287","287","287","35.4404296875","35.4404296875","35.4404296875","","","","","","","","","","","",""
"936","295","295","295","35.464988708496094","35.464988708496094","35.464988708496094","","","","","","","","","","","",""
"937","303","303","303","35.537967681884766","35.537967681884766","35.537967681884766","","","","","","","","","","","",""
"938","311","311","311","35.620399475097656","35.620399475097656","35.620399475097656","","","","","","","","","","","",""
"939","319","319","319","35.55680465698242","35.55680465698242","35.55680465698242","","","","","","","","","","","",""
"940","327","327","327","35.55047607421875","35.55047607421875","35.55047607421875","","","","","","","","","","","",""
"941","335","335","335","35.57347106933594","35.57347106933594","35.57347106933594","","","","","","","","","","","",""
"942","343","343","343","35.573551177978516","35.573551177978516","35.573551177978516","","","","","","","","","","","",""
"943","351","351","351","35.71112823486328","35.71112823486328","35.71112823486328","","","","","","","","","","","",""
"944","359","359","359","35.7089958190918","35.7089958190918","35.7089958190918","","","","","","","","","","","",""
"945","367","367","367","35.748008728027344","35.748008728027344","35.748008728027344","","","","","","","","","","","",""
"946","375","375","375","35.77613067626953","35.77613067626953","35.77613067626953","","","","","","","","","","","",""
"947","383","383","383","35.805084228515625","35.805084228515625","35.805084228515625","","","","","","","","","","","",""
"948","391","391","391","35.81707763671875","35.81707763671875","35.81707763671875","","","","","","","","","","","",""
"949","399","399","399","35.792755126953125","35.792755126953125","35.792755126953125","","","","","","","","","","","",""
"950","407","407","407","35.8397216796875","35.8397216796875","35.8397216796875","","","","","","","","","","","",""
"951","415","415","415","35.77647399902344","35.77647399902344","35.77647399902344","","","","","","","","","","","",""
"952","423","423","423","35.931697845458984","35.931697845458984","35.931697845458984","","","","","","","","","","","",""
"953","431","431","431","35.94514846801758","35.94514846801758","35.94514846801758","","","","","","","","","","","",""
"954","439","439","439","35.99033737182617","35.99033737182617","35.99033737182617","","","","","","","","","","","",""
"955","447","447","447","35.99805450439453","35.99805450439453","35.99805450439453","","","","","","","","","","","",""
"956","455","455","455","36.02247619628906","36.02247619628906","36.02247619628906","","","","","","","","","","","",""
"957","463","463","463","36.06847381591797","36.06847381591797","36.06847381591797","","","","","","","","","","","",""
"958","471","471","471","36.1525764465332","36.1525764465332","36.1525764465332","","","","","","","","","","","",""
"959","479","479","479","36.13893127441406","36.13893127441406","36.13893127441406","","","","","","","","","","","",""
"960","487","487","487","36.14925765991211","36.14925765991211","36.14925765991211","","","","","","","","","","","",""
"961","495","495","495","36.34413146972656","36.34413146972656","36.34413146972656","","","","","","","","","","","",""
"962","503","503","503","36.35099411010742","36.35099411010742","36.35099411010742","","","","","","","","","","","",""
"963","511","511","511","36.38027572631836","36.38027572631836","36.38027572631836","","","","","","","","","","","",""
"964","519","519","519","36.40019226074219","36.40019226074219","36.40019226074219","","","","","","","","","","","",""
"965","527","527","527","36.40541458129883","36.40541458129883","36.40541458129883","","","","","","","","","","","",""
"966","535","535","535","36.378211975097656","36.378211975097656","36.378211975097656","","","","","","","","","","","",""
"967","543","543","543","36.34609603881836","36.34609603881836","36.34609603881836","","","","","","","","","","","",""
"968","551","551","551","36.356788635253906","36.356788635253906","36.356788635253906","","","","","","","","","","","",""
"969","559","559","559","36.375736236572266","36.375736236572266","36.375736236572266","","","","","","","","","","","",""
"970","567","567","567","36.4069709777832","36.4069709777832","36.4069709777832","","","","","","","","","","","",""
"971","575","575","575","36.4288330078125","36.4288330078125","36.4288330078125","","","","","","","","","","","",""
"972","583","583","583","36.61528778076172","36.61528778076172","36.61528778076172","","","","","","","","","","","",""
"973","591","591","591","36.61457061767578","36.61457061767578","36.61457061767578","","","","","","","","","","","",""
"974","599","599","599","36.63260269165039","36.63260269165039","36.63260269165039","","","","","","","","","","","",""
"975","607","607","607","36.635589599609375","36.635589599609375","36.635589599609375","","","","","","","","","","","",""
"976","615","615","615","36.671451568603516","36.671451568603516","36.671451568603516","","","","","","","","","","","",""
"977","623","623","623","36.699092864990234","36.699092864990234","36.699092864990234","","","","","","","","","","","",""
"978","631","631","631","36.743858337402344","36.743858337402344","36.743858337402344","","","","","","","","","","","",""
"979","639","639","639","36.74690246582031","36.74690246582031","36.74690246582031","","","","","","","","","","","",""
"980","647","647","647","36.77994918823242","36.77994918823242","36.77994918823242","","","","","","","","","","","",""
"981","655","655","655","36.99772262573242","36.99772262573242","36.99772262573242","","","","","","","","","","","",""
"982","663","663","663","37.05571746826172","37.05571746826172","37.05571746826172","","","","","","","","","","","",""
"983","671","671","671","37.09233474731445","37.09233474731445","37.09233474731445","","","","","","","","","","","",""
"984","679","679","679","37.11788558959961","37.11788558959961","37.11788558959961","","","","","","","","","","","",""
"985","687","687","687","37.12340545654297","37.12340545654297","37.12340545654297","","","","","","","","","","","",""
"986","695","695","695","37.10498809814453","37.10498809814453","37.10498809814453","","","","","","","","","","","",""
"987","703","703","703","37.139198303222656","37.139198303222656","37.139198303222656","","","","","","","","","","","",""
"988","711","711","711","37.18097686767578","37.18097686767578","37.18097686767578","","","","","","","","","","","",""
"989","719","719","719","37.20590591430664","37.20590591430664","37.20590591430664","","","","","","","","","","","",""
"990","727","727","727","37.20823287963867","37.20823287963867","37.20823287963867","","","","","","","","","","","",""
"991","735","735","735","37.20825958251953","37.20825958251953","37.20825958251953","","","","","","","","","","","",""
"992","743","743","743","37.32951354980469","37.32951354980469","37.32951354980469","","","","","","","","","","","",""
"993","751","751","751","37.406734466552734","37.406734466552734","37.406734466552734","","","","","","","","","","","",""
"994","759","759","759","37.412818908691406","37.412818908691406","37.412818908691406","","","","","","","","","","","",""
"995","767","767","767","37.4598274230957","37.4598274230957","37.4598274230957","","","","","","","","","","","",""
"996","775","775","775","37.490814208984375","37.490814208984375","37.490814208984375","","","","","","","","","","","",""
"997","783","783","783","37.50214385986328","37.50214385986328","37.50214385986328","","","","","","","","","","","",""
"998","791","791","791","38.03580093383789","38.03580093383789","38.03580093383789","","","","","","","","","","","",""
"999","799","799","799","37.596351623535156","37.596351623535156","37.596351623535156","","","","","","","","","","","",""
"1000","807","807","807","37.60352325439453","37.60352325439453","37.60352325439453","","","","","","","","","","","",""
"1001","815","815","815","37.58541488647461","37.58541488647461","37.58541488647461","","","","","","","","","","","",""
"1002","823","823","823","37.59992218017578","37.59992218017578","37.59992218017578","","","","","","","","","","","",""
"1003","831","831","831","37.60490417480469","37.60490417480469","37.60490417480469","","","","","","","","","","","",""
"1004","839","839","839","37.52736282348633","37.52736282348633","37.52736282348633","","","","","","","","","","","",""
"1005","847","847","847","37.73841094970703","37.73841094970703","37.73841094970703","","","","","","","","","","","",""
"1006","855","855","855","37.76724624633789","37.76724624633789","37.76724624633789","","","","","","","","","","","",""
"1007","863","863","863","37.82817077636719","37.82817077636719","37.82817077636719","","","","","","","","","","","",""
"1008","871","871","871","37.7466926574707","37.7466926574707","37.7466926574707","","","","","","","","","","","",""
"1009","879","879","879","37.80082702636719","37.80082702636719","37.80082702636719","","","","","","","","","","","",""
"1010","887","887","887","38.00689697265625","38.00689697265625","38.00689697265625","","","","","","","","","","","",""
"1011","895","895","895","38.031185150146484","38.031185150146484","38.031185150146484","","","","","","","","","","","",""
"1012","903","903","903","38.076393127441406","38.076393127441406","38.076393127441406","","","","","","","","","","","",""
"1013","911","911","911","38.07313537597656","38.07313537597656","38.07313537597656","","","","","","","","","","","",""
"1014","919","919","919","38.10358810424805","38.10358810424805","38.10358810424805","","","","","","","","","","","",""
"1015","927","927","927","38.07096862792969","38.07096862792969","38.07096862792969","","","","","","","","","","","",""
"1016","935","935","935","38.85273361206055","38.85273361206055","38.85273361206055","","","","","","","","","","","",""
"1017","943","943","943","38.193214416503906","38.193214416503906","38.193214416503906","","","","","","","","","","","",""
"1018","951","951","951","38.2010498046875","38.2010498046875","38.2010498046875","","","","","","","","","","","",""
"1019","959","959","959","38.2188606262207","38.2188606262207","38.2188606262207","","","","","","","","","","","",""
"1020","967","967","967","38.232093811035156","38.232093811035156","38.232093811035156","","","","","","","","","","","",""
"1021","975","975","975","38.49108123779297","38.49108123779297","38.49108123779297","","","","","","","","","","","",""
"1022","983","983","983","38.511268615722656","38.511268615722656","38.511268615722656","","","","","","","","","","","",""
